PetID,target_adopcion_lenta,conjunto_petfinder,ruta_imagen_principal,numero_imagen_principal,PhotoAmt,VideoAmt,image_width,image_height,image_aspect_ratio
b8976d821,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b8976d821-1.jpg,1.0,2.0,0,640.0,360.0,1.7777777777777777
9eb98f34c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9eb98f34c-1.jpg,1.0,9.0,0,300.0,400.0,0.75
e317b2a73,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e317b2a73-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
ebd78e1d4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ebd78e1d4-1.jpg,1.0,3.0,0,300.0,400.0,0.75
0822c54d5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0822c54d5-1.jpg,1.0,3.0,0,299.0,400.0,0.7475
4036e0e12,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4036e0e12-1.jpg,1.0,9.0,0,382.0,400.0,0.955
0fb490c9b,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0fb490c9b-1.jpg,1.0,3.0,0,300.0,400.0,0.75
284be445a,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\284be445a-1.jpg,1.0,1.0,0,400.0,312.0,1.2820512820512822
145883970,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\145883970-1.jpg,1.0,6.0,0,640.0,480.0,1.3333333333333333
e3d9dc96d,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e3d9dc96d-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
6e643eba1,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6e643eba1-1.jpg,1.0,5.0,0,300.0,400.0,0.75
a1b3dafc9,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a1b3dafc9-1.jpg,1.0,1.0,0,640.0,448.0,1.4285714285714286
bda2d149e,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bda2d149e-1.jpg,1.0,9.0,0,300.0,400.0,0.75
6cb5381cb,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6cb5381cb-1.jpg,1.0,2.0,0,203.0,360.0,0.5638888888888889
a8a8f95f6,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a8a8f95f6-1.jpg,1.0,4.0,0,270.0,480.0,0.5625
5eeb10b7a,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5eeb10b7a-1.jpg,1.0,4.0,0,640.0,360.0,1.7777777777777777
f03b04b1e,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f03b04b1e-1.jpg,1.0,1.0,0,400.0,299.0,1.3377926421404682
a672ea96d,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a672ea96d-1.jpg,1.0,1.0,0,400.0,268.0,1.492537313432836
aafb75ee8,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\aafb75ee8-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
e9cf01a21,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e9cf01a21-1.jpg,1.0,2.0,0,360.0,480.0,0.75
1c74d62ed,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1c74d62ed-1.jpg,1.0,2.0,0,300.0,400.0,0.75
2148c2ef6,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2148c2ef6-1.jpg,1.0,4.0,0,293.0,400.0,0.7325
479500716,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\479500716-1.jpg,1.0,2.0,0,270.0,480.0,0.5625
1afdf61ec,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1afdf61ec-1.jpg,1.0,2.0,0,300.0,400.0,0.75
110d4487e,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\110d4487e-1.jpg,1.0,1.0,0,209.0,371.0,0.5633423180592992
27cede3cf,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\27cede3cf-1.jpg,1.0,1.0,0,384.0,384.0,1.0
99dcd9020,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\99dcd9020-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
a13ed5e9d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a13ed5e9d-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
82aa52460,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\82aa52460-1.jpg,1.0,1.0,0,290.0,400.0,0.725
4c9f111f1,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4c9f111f1-1.jpg,1.0,2.0,0,360.0,480.0,0.75
eb6c692dc,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\eb6c692dc-1.jpg,1.0,6.0,0,640.0,427.0,1.4988290398126465
109c4f5a8,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\109c4f5a8-1.jpg,1.0,7.0,0,403.0,480.0,0.8395833333333333
eb652ec07,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\eb652ec07-1.jpg,1.0,1.0,0,371.0,480.0,0.7729166666666667
026ebf139,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\026ebf139-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
1a9733afb,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1a9733afb-1.jpg,1.0,2.0,0,203.0,360.0,0.5638888888888889
1a54d4e92,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1a54d4e92-1.jpg,1.0,3.0,0,360.0,480.0,0.75
8526200d3,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8526200d3-1.jpg,1.0,3.0,0,360.0,480.0,0.75
8df39788a,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8df39788a-1.jpg,1.0,6.0,0,640.0,360.0,1.7777777777777777
045543730,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\045543730-1.jpg,1.0,4.0,0,640.0,480.0,1.3333333333333333
bf50b399e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bf50b399e-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
dee525fcd,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dee525fcd-1.jpg,1.0,8.0,0,640.0,480.0,1.3333333333333333
ceed27182,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ceed27182-1.jpg,1.0,3.0,0,360.0,480.0,0.75
9c87d70e5,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9c87d70e5-1.jpg,1.0,2.0,0,640.0,360.0,1.7777777777777777
4574e3de4,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4574e3de4-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
794a45833,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\794a45833-1.jpg,1.0,1.0,0,360.0,480.0,0.75
800a7c025,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\800a7c025-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
6c75b9082,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6c75b9082-1.jpg,1.0,4.0,0,289.0,480.0,0.6020833333333333
3f9f466d1,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3f9f466d1-1.jpg,1.0,7.0,0,360.0,480.0,0.75
8bf9a6b80,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8bf9a6b80-1.jpg,1.0,1.0,0,640.0,480.0,1.3333333333333333
3a3ae56f1,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3a3ae56f1-1.jpg,1.0,3.0,0,640.0,360.0,1.7777777777777777
9718baba0,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9718baba0-1.jpg,1.0,14.0,1,300.0,400.0,0.75
cdd7aee45,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cdd7aee45-1.jpg,1.0,6.0,0,225.0,399.0,0.5639097744360902
ba311fc1a,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ba311fc1a-1.jpg,1.0,4.0,0,270.0,480.0,0.5625
4060caeb1,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4060caeb1-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
5a2c8a05f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5a2c8a05f-1.jpg,1.0,1.0,0,462.0,351.0,1.3162393162393162
75bbaa3fa,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\75bbaa3fa-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
b4eb7f4df,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b4eb7f4df-1.jpg,1.0,1.0,0,360.0,480.0,0.75
fd32ce3ef,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fd32ce3ef-1.jpg,1.0,1.0,0,360.0,480.0,0.75
a15d8c8a8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a15d8c8a8-1.jpg,1.0,1.0,0,640.0,480.0,1.3333333333333333
ab599a6ac,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ab599a6ac-1.jpg,1.0,7.0,0,360.0,480.0,0.75
81da09ea9,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\81da09ea9-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
0f122f712,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0f122f712-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
58a10d0cd,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\58a10d0cd-1.jpg,1.0,1.0,0,203.0,360.0,0.5638888888888889
3b1976326,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3b1976326-1.jpg,1.0,6.0,0,400.0,300.0,1.3333333333333333
bfb33b149,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bfb33b149-1.jpg,1.0,3.0,0,360.0,480.0,0.75
375905770,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\375905770-1.jpg,1.0,3.0,0,275.0,399.0,0.6892230576441103
9ec161c16,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9ec161c16-1.jpg,1.0,16.0,0,400.0,299.0,1.3377926421404682
19f38a3f0,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\19f38a3f0-1.jpg,1.0,1.0,0,225.0,300.0,0.75
e2f1f5377,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e2f1f5377-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
b912b1114,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b912b1114-1.jpg,1.0,5.0,0,400.0,242.0,1.6528925619834711
bd9e9d9e2,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bd9e9d9e2-1.jpg,1.0,1.0,0,225.0,400.0,0.5625
084874570,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\084874570-1.jpg,1.0,2.0,0,300.0,400.0,0.75
3cc84c2f8,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3cc84c2f8-1.jpg,1.0,5.0,0,299.0,400.0,0.7475
9a770c49a,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9a770c49a-1.jpg,1.0,1.0,0,291.0,400.0,0.7275
997db5df5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\997db5df5-1.jpg,1.0,4.0,1,360.0,480.0,0.75
8705145ca,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8705145ca-1.jpg,1.0,10.0,0,400.0,220.0,1.8181818181818181
81d97fa9f,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\81d97fa9f-1.jpg,1.0,2.0,0,343.0,480.0,0.7145833333333333
78b07d4e0,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\78b07d4e0-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
fb3bd80d1,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fb3bd80d1-1.jpg,1.0,9.0,0,267.0,479.0,0.55741127348643
1a1283447,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1a1283447-1.jpg,1.0,12.0,0,640.0,480.0,1.3333333333333333
90592e40c,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\90592e40c-1.jpg,1.0,1.0,0,480.0,270.0,1.7777777777777777
e4e5ea1d2,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e4e5ea1d2-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
e7a74fca8,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e7a74fca8-1.jpg,1.0,4.0,0,270.0,480.0,0.5625
a5595a935,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a5595a935-1.jpg,1.0,1.0,0,400.0,299.0,1.3377926421404682
c7575df7b,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c7575df7b-1.jpg,1.0,4.0,2,400.0,300.0,1.3333333333333333
e81c6347b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e81c6347b-1.jpg,1.0,1.0,0,356.0,480.0,0.7416666666666667
76d5726c4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\76d5726c4-1.jpg,1.0,4.0,0,640.0,360.0,1.7777777777777777
1a9e7158e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1a9e7158e-1.jpg,1.0,15.0,0,320.0,480.0,0.6666666666666666
d38bcdf49,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d38bcdf49-1.jpg,1.0,1.0,0,639.0,360.0,1.775
85a79f281,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\85a79f281-1.jpg,1.0,1.0,0,640.0,640.0,1.0
91c2159dd,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\91c2159dd-1.jpg,1.0,3.0,0,270.0,480.0,0.5625
91d6a2898,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\91d6a2898-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
cfddf0c47,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cfddf0c47-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
072ae6d9e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\072ae6d9e-1.jpg,1.0,2.0,0,270.0,480.0,0.5625
b5df81f99,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b5df81f99-1.jpg,1.0,1.0,0,300.0,400.0,0.75
2c24655fe,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2c24655fe-1.jpg,1.0,10.0,0,270.0,480.0,0.5625
c8208c3c9,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c8208c3c9-1.jpg,1.0,4.0,0,178.0,267.0,0.6666666666666666
9a9f6c753,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9a9f6c753-1.jpg,1.0,4.0,0,300.0,400.0,0.75
92b89a666,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\92b89a666-1.jpg,1.0,3.0,0,270.0,480.0,0.5625
6819ce556,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6819ce556-1.jpg,1.0,2.0,0,300.0,400.0,0.75
17bdf954a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\17bdf954a-1.jpg,1.0,3.0,0,360.0,480.0,0.75
53cd96ef8,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\53cd96ef8-1.jpg,1.0,1.0,0,400.0,400.0,1.0
da327c74b,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\da327c74b-1.jpg,1.0,5.0,0,270.0,480.0,0.5625
878e36da4,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\878e36da4-1.jpg,1.0,3.0,0,300.0,400.0,0.75
1ffe668f9,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1ffe668f9-1.jpg,1.0,12.0,0,640.0,480.0,1.3333333333333333
9a2f44ddf,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9a2f44ddf-1.jpg,1.0,2.0,0,300.0,400.0,0.75
d30b90a39,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d30b90a39-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
20559d623,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\20559d623-1.jpg,1.0,4.0,0,270.0,480.0,0.5625
3b0b2a86a,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3b0b2a86a-1.jpg,1.0,5.0,0,270.0,480.0,0.5625
64c1c412b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\64c1c412b-1.jpg,1.0,6.0,0,160.0,120.0,1.3333333333333333
0e6dd5e23,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0e6dd5e23-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
184ea777b,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\184ea777b-1.jpg,1.0,5.0,0,640.0,360.0,1.7777777777777777
86547ad6d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\86547ad6d-1.jpg,1.0,5.0,0,295.0,480.0,0.6145833333333334
ead547f1b,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ead547f1b-1.jpg,1.0,3.0,0,299.0,400.0,0.7475
703f38466,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\703f38466-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
60b188249,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\60b188249-1.jpg,1.0,4.0,0,640.0,640.0,1.0
3c5e8cc5d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3c5e8cc5d-1.jpg,1.0,1.0,0,360.0,480.0,0.75
9f533475e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9f533475e-1.jpg,1.0,5.0,0,270.0,480.0,0.5625
0636650db,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0636650db-1.jpg,1.0,1.0,0,400.0,400.0,1.0
d8128cefd,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d8128cefd-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
dd2ec7bf4,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dd2ec7bf4-1.jpg,1.0,2.0,0,300.0,400.0,0.75
fcf377cce,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fcf377cce-1.jpg,1.0,12.0,0,264.0,480.0,0.55
d4b028ea8,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d4b028ea8-1.jpg,1.0,7.0,0,270.0,480.0,0.5625
7f8f45a35,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7f8f45a35-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
c92256e41,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c92256e41-1.jpg,1.0,2.0,0,289.0,479.0,0.6033402922755741
6c3a05812,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6c3a05812-1.jpg,1.0,1.0,0,299.0,400.0,0.7475
5d1fa8ddf,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5d1fa8ddf-1.jpg,1.0,1.0,0,300.0,400.0,0.75
68cdd6d6b,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\68cdd6d6b-1.jpg,1.0,3.0,0,640.0,408.0,1.5686274509803921
1171c9a41,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1171c9a41-1.jpg,1.0,2.0,0,300.0,400.0,0.75
3db150833,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3db150833-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
3b8b38508,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3b8b38508-1.jpg,1.0,8.0,0,300.0,400.0,0.75
2e1d4e279,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2e1d4e279-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
c3cafb38c,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c3cafb38c-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
a6e902691,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a6e902691-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
e3f841674,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e3f841674-1.jpg,1.0,1.0,0,400.0,400.0,1.0
2cea63a41,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2cea63a41-1.jpg,1.0,5.0,0,270.0,480.0,0.5625
9a3c966a9,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9a3c966a9-1.jpg,1.0,4.0,0,640.0,560.0,1.1428571428571428
27104e464,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\27104e464-1.jpg,1.0,1.0,0,300.0,400.0,0.75
da8a47785,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\da8a47785-1.jpg,1.0,3.0,0,360.0,480.0,0.75
1ba11aaaa,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1ba11aaaa-1.jpg,1.0,3.0,0,360.0,480.0,0.75
e5164d828,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e5164d828-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
a0dd85af0,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a0dd85af0-1.jpg,1.0,8.0,0,288.0,480.0,0.6
0392c0c81,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0392c0c81-1.jpg,1.0,4.0,0,640.0,480.0,1.3333333333333333
fff24fcb5,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fff24fcb5-1.jpg,1.0,2.0,0,333.0,471.0,0.7070063694267515
1195168b6,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1195168b6-1.jpg,1.0,6.0,0,400.0,300.0,1.3333333333333333
accca912b,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\accca912b-1.jpg,1.0,3.0,0,152.0,270.0,0.562962962962963
12d514ef2,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\12d514ef2-1.jpg,1.0,8.0,0,336.0,480.0,0.7
17e6747da,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\17e6747da-1.jpg,1.0,5.0,0,393.0,400.0,0.9825
0052dcf47,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0052dcf47-1.jpg,1.0,3.0,0,296.0,394.0,0.751269035532995
cdb855a69,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cdb855a69-1.jpg,1.0,5.0,0,640.0,427.0,1.4988290398126465
6f93a41c5,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6f93a41c5-1.jpg,1.0,4.0,0,400.0,300.0,1.3333333333333333
dc56ff89a,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dc56ff89a-1.jpg,1.0,2.0,0,300.0,400.0,0.75
23379775f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\23379775f-1.jpg,1.0,10.0,0,300.0,400.0,0.75
fca85f778,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fca85f778-1.jpg,1.0,2.0,0,360.0,480.0,0.75
87f4ea65f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\87f4ea65f-1.jpg,1.0,2.0,0,360.0,480.0,0.75
97dc6aa32,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\97dc6aa32-1.jpg,1.0,5.0,0,300.0,400.0,0.75
