archivo,indice_local,label,raza_display
train-00000-of-00006.parquet,3574,3,Malamute
train-00000-of-00006.parquet,3575,3,Malamute
train-00000-of-00006.parquet,3579,3,Malamute
train-00000-of-00006.parquet,3589,3,Malamute
train-00000-of-00006.parquet,3595,3,Malamute
train-00000-of-00006.parquet,3599,3,Malamute
train-00000-of-00006.parquet,3605,3,Malamute
train-00000-of-00006.parquet,3621,3,Malamute
train-00000-of-00006.parquet,3628,3,Malamute
train-00000-of-00006.parquet,3633,3,Malamute
train-00000-of-00006.parquet,3645,3,Malamute
train-00000-of-00006.parquet,3647,3,Malamute
train-00000-of-00006.parquet,3652,3,Malamute
train-00000-of-00006.parquet,3663,3,Malamute
train-00000-of-00006.parquet,3672,3,Malamute
train-00000-of-00006.parquet,3673,3,Malamute
train-00000-of-00006.parquet,3684,3,Malamute
train-00000-of-00006.parquet,3689,3,Malamute
train-00000-of-00006.parquet,3690,3,Malamute
train-00000-of-00006.parquet,3701,3,Malamute
train-00000-of-00006.parquet,3703,3,Malamute
train-00000-of-00006.parquet,3713,3,Malamute
train-00000-of-00006.parquet,3718,3,Malamute
train-00000-of-00006.parquet,3733,3,Malamute
train-00000-of-00006.parquet,3737,3,Malamute
train-00000-of-00006.parquet,3740,3,Malamute
train-00000-of-00006.parquet,3741,3,Malamute
train-00000-of-00006.parquet,3753,3,Malamute
train-00000-of-00006.parquet,3755,3,Malamute
train-00000-of-00006.parquet,3775,3,Malamute
train-00000-of-00006.parquet,3784,3,Malamute
train-00000-of-00006.parquet,3791,3,Malamute
train-00000-of-00006.parquet,3792,3,Malamute
train-00000-of-00006.parquet,3795,3,Malamute
train-00000-of-00006.parquet,3802,3,Malamute
train-00000-of-00006.parquet,3820,3,Malamute
train-00000-of-00006.parquet,3825,3,Malamute
train-00000-of-00006.parquet,3839,3,Malamute
train-00000-of-00006.parquet,3846,3,Malamute
train-00000-of-00006.parquet,3864,3,Malamute
train-00000-of-00006.parquet,3874,3,Malamute
train-00000-of-00006.parquet,3889,3,Malamute
train-00000-of-00006.parquet,3903,3,Malamute
train-00000-of-00006.parquet,3905,3,Malamute
train-00000-of-00006.parquet,3920,3,Malamute
train-00000-of-00006.parquet,3921,3,Malamute
train-00000-of-00006.parquet,3922,3,Malamute
train-00000-of-00006.parquet,3924,3,Malamute
train-00000-of-00006.parquet,3925,3,Malamute
train-00000-of-00006.parquet,3953,3,Malamute
train-00000-of-00006.parquet,3958,3,Malamute
train-00000-of-00006.parquet,3967,3,Malamute
train-00000-of-00006.parquet,3969,3,Malamute
train-00000-of-00006.parquet,3978,3,Malamute
train-00000-of-00006.parquet,3991,3,Malamute
train-00000-of-00006.parquet,4008,3,Malamute
train-00000-of-00006.parquet,4009,3,Malamute
train-00000-of-00006.parquet,4011,3,Malamute
train-00000-of-00006.parquet,4017,3,Malamute
train-00000-of-00006.parquet,4027,3,Malamute
train-00000-of-00006.parquet,4029,3,Malamute
train-00000-of-00006.parquet,4038,3,Malamute
train-00000-of-00006.parquet,4047,3,Malamute
train-00000-of-00006.parquet,4051,3,Malamute
train-00000-of-00006.parquet,4057,3,Malamute
train-00000-of-00006.parquet,4058,3,Malamute
train-00000-of-00006.parquet,4078,3,Malamute
train-00000-of-00006.parquet,4091,3,Malamute
train-00000-of-00006.parquet,4098,3,Malamute
train-00000-of-00006.parquet,4122,3,Malamute
train-00000-of-00006.parquet,4132,3,Malamute
train-00000-of-00006.parquet,4148,3,Malamute
train-00000-of-00006.parquet,4153,3,Malamute
train-00000-of-00006.parquet,4157,3,Malamute
train-00000-of-00006.parquet,4164,3,Malamute
train-00000-of-00006.parquet,4167,3,Malamute
train-00000-of-00006.parquet,4206,3,Malamute
train-00000-of-00006.parquet,4212,3,Malamute
train-00000-of-00006.parquet,4233,3,Malamute
train-00000-of-00006.parquet,4249,3,Malamute
train-00000-of-00006.parquet,4261,3,Malamute
train-00000-of-00006.parquet,4267,3,Malamute
train-00000-of-00006.parquet,4271,3,Malamute
train-00000-of-00006.parquet,4272,3,Malamute
train-00000-of-00006.parquet,4289,3,Malamute
train-00000-of-00006.parquet,4301,3,Malamute
train-00000-of-00006.parquet,4315,3,Malamute
train-00000-of-00006.parquet,4323,3,Malamute
train-00000-of-00006.parquet,4324,3,Malamute
train-00000-of-00006.parquet,4331,3,Malamute
train-00000-of-00006.parquet,4332,3,Malamute
train-00000-of-00006.parquet,4333,3,Malamute
train-00000-of-00006.parquet,4349,3,Malamute
train-00000-of-00006.parquet,4372,3,Malamute
train-00000-of-00006.parquet,4387,3,Malamute
train-00000-of-00006.parquet,4396,3,Malamute
train-00000-of-00006.parquet,4398,3,Malamute
train-00000-of-00006.parquet,4401,3,Malamute
train-00000-of-00006.parquet,4407,3,Malamute
train-00000-of-00006.parquet,4419,3,Malamute
train-00000-of-00006.parquet,4434,3,Malamute
train-00000-of-00006.parquet,4456,3,Malamute
train-00000-of-00006.parquet,4476,3,Malamute
train-00000-of-00006.parquet,4478,3,Malamute
train-00000-of-00006.parquet,4485,3,Malamute
train-00000-of-00006.parquet,4489,4,Pomeranian
train-00000-of-00006.parquet,4497,4,Pomeranian
train-00000-of-00006.parquet,4510,4,Pomeranian
train-00000-of-00006.parquet,4528,4,Pomeranian
train-00000-of-00006.parquet,4536,4,Pomeranian
train-00000-of-00006.parquet,4568,4,Pomeranian
train-00000-of-00006.parquet,4571,4,Pomeranian
train-00000-of-00006.parquet,4584,4,Pomeranian
train-00000-of-00006.parquet,4587,4,Pomeranian
train-00000-of-00006.parquet,4620,4,Pomeranian
train-00000-of-00006.parquet,4644,4,Pomeranian
train-00000-of-00006.parquet,4661,4,Pomeranian
train-00000-of-00006.parquet,4678,4,Pomeranian
train-00000-of-00006.parquet,4685,4,Pomeranian
train-00000-of-00006.parquet,4686,4,Pomeranian
train-00000-of-00006.parquet,4700,4,Pomeranian
train-00000-of-00006.parquet,4703,4,Pomeranian
train-00000-of-00006.parquet,4706,4,Pomeranian
train-00000-of-00006.parquet,4710,4,Pomeranian
train-00000-of-00006.parquet,4721,4,Pomeranian
train-00000-of-00006.parquet,4729,4,Pomeranian
train-00000-of-00006.parquet,4748,4,Pomeranian
train-00000-of-00006.parquet,4799,4,Pomeranian
train-00000-of-00006.parquet,4816,4,Pomeranian
train-00000-of-00006.parquet,4841,4,Pomeranian
train-00000-of-00006.parquet,4849,4,Pomeranian
train-00000-of-00006.parquet,4866,4,Pomeranian
train-00000-of-00006.parquet,4881,4,Pomeranian
train-00000-of-00006.parquet,4884,4,Pomeranian
train-00000-of-00006.parquet,4929,4,Pomeranian
train-00000-of-00006.parquet,4937,4,Pomeranian
train-00000-of-00006.parquet,4953,4,Pomeranian
train-00000-of-00006.parquet,4956,4,Pomeranian
train-00000-of-00006.parquet,4969,4,Pomeranian
train-00000-of-00006.parquet,4984,4,Pomeranian
train-00000-of-00006.parquet,4996,4,Pomeranian
train-00000-of-00006.parquet,4999,4,Pomeranian
train-00000-of-00006.parquet,5025,4,Pomeranian
train-00000-of-00006.parquet,5031,4,Pomeranian
train-00000-of-00006.parquet,5032,4,Pomeranian
train-00000-of-00006.parquet,5035,4,Pomeranian
train-00000-of-00006.parquet,5066,4,Pomeranian
train-00000-of-00006.parquet,5087,4,Pomeranian
train-00000-of-00006.parquet,5108,4,Pomeranian
train-00000-of-00006.parquet,5110,4,Pomeranian
train-00000-of-00006.parquet,5133,4,Pomeranian
train-00000-of-00006.parquet,5139,4,Pomeranian
train-00000-of-00006.parquet,5153,4,Pomeranian
train-00000-of-00006.parquet,5154,4,Pomeranian
train-00000-of-00006.parquet,5160,4,Pomeranian
train-00000-of-00006.parquet,5193,4,Pomeranian
train-00000-of-00006.parquet,5198,4,Pomeranian
train-00000-of-00006.parquet,5210,4,Pomeranian
train-00000-of-00006.parquet,5227,4,Pomeranian
train-00000-of-00006.parquet,5233,4,Pomeranian
train-00000-of-00006.parquet,5235,4,Pomeranian
train-00000-of-00006.parquet,5244,4,Pomeranian
train-00000-of-00006.parquet,5254,4,Pomeranian
train-00000-of-00006.parquet,5255,4,Pomeranian
train-00000-of-00006.parquet,5299,4,Pomeranian
train-00000-of-00006.parquet,5305,4,Pomeranian
train-00000-of-00006.parquet,5307,4,Pomeranian
train-00000-of-00006.parquet,5310,4,Pomeranian
train-00000-of-00006.parquet,5329,4,Pomeranian
train-00000-of-00006.parquet,5333,4,Pomeranian
train-00000-of-00006.parquet,5338,4,Pomeranian
train-00000-of-00006.parquet,5354,4,Pomeranian
train-00000-of-00006.parquet,5356,4,Pomeranian
train-00000-of-00006.parquet,5360,4,Pomeranian
train-00000-of-00006.parquet,5383,4,Pomeranian
train-00000-of-00006.parquet,5416,4,Pomeranian
train-00000-of-00006.parquet,5424,4,Pomeranian
train-00000-of-00006.parquet,5441,4,Pomeranian
train-00000-of-00006.parquet,5446,4,Pomeranian
train-00000-of-00006.parquet,5454,4,Pomeranian
train-00000-of-00006.parquet,5474,4,Pomeranian
train-00000-of-00006.parquet,5492,4,Pomeranian
train-00000-of-00006.parquet,5495,4,Pomeranian
train-00000-of-00006.parquet,5520,4,Pomeranian
train-00000-of-00006.parquet,5542,4,Pomeranian
train-00000-of-00006.parquet,5557,4,Pomeranian
train-00000-of-00006.parquet,5568,4,Pomeranian
train-00000-of-00006.parquet,5579,4,Pomeranian
train-00000-of-00006.parquet,5592,4,Pomeranian
train-00000-of-00006.parquet,5606,4,Pomeranian
train-00000-of-00006.parquet,5608,4,Pomeranian
train-00000-of-00006.parquet,5611,4,Pomeranian
train-00000-of-00006.parquet,5612,4,Pomeranian
train-00000-of-00006.parquet,5615,4,Pomeranian
train-00000-of-00006.parquet,5627,4,Pomeranian
train-00000-of-00006.parquet,5644,4,Pomeranian
train-00000-of-00006.parquet,5651,4,Pomeranian
train-00000-of-00006.parquet,5665,4,Pomeranian
train-00000-of-00006.parquet,5680,4,Pomeranian
train-00000-of-00006.parquet,5684,4,Pomeranian
train-00000-of-00006.parquet,5696,4,Pomeranian
train-00000-of-00006.parquet,5723,4,Pomeranian
train-00000-of-00006.parquet,5727,4,Pomeranian
train-00000-of-00006.parquet,5737,4,Pomeranian
train-00000-of-00006.parquet,5742,4,Pomeranian
train-00000-of-00006.parquet,5744,4,Pomeranian
train-00000-of-00006.parquet,5773,4,Pomeranian
train-00000-of-00006.parquet,5797,4,Pomeranian
train-00000-of-00006.parquet,5801,4,Pomeranian
train-00000-of-00006.parquet,5803,4,Pomeranian
train-00000-of-00006.parquet,5812,4,Pomeranian
train-00000-of-00006.parquet,5832,4,Pomeranian
train-00000-of-00006.parquet,5837,4,Pomeranian
train-00000-of-00006.parquet,5858,4,Pomeranian
train-00000-of-00006.parquet,5878,4,Pomeranian
train-00000-of-00006.parquet,5885,4,Pomeranian
train-00000-of-00006.parquet,5895,4,Pomeranian
train-00000-of-00006.parquet,5908,4,Pomeranian
train-00000-of-00006.parquet,5912,4,Pomeranian
train-00000-of-00006.parquet,5914,4,Pomeranian
train-00000-of-00006.parquet,5916,4,Pomeranian
train-00000-of-00006.parquet,5918,4,Pomeranian
train-00000-of-00006.parquet,5932,4,Pomeranian
train-00000-of-00006.parquet,5937,4,Pomeranian
train-00000-of-00006.parquet,5947,4,Pomeranian
train-00000-of-00006.parquet,5959,4,Pomeranian
train-00000-of-00006.parquet,5977,4,Pomeranian
train-00000-of-00006.parquet,5985,4,Pomeranian
train-00000-of-00006.parquet,5994,4,Pomeranian
train-00000-of-00006.parquet,6007,4,Pomeranian
train-00000-of-00006.parquet,6008,4,Pomeranian
train-00000-of-00006.parquet,6017,4,Pomeranian
train-00000-of-00006.parquet,6030,4,Pomeranian
train-00000-of-00006.parquet,6032,4,Pomeranian
train-00000-of-00006.parquet,6034,4,Pomeranian
train-00000-of-00006.parquet,6057,4,Pomeranian
train-00000-of-00006.parquet,6060,4,Pomeranian
train-00000-of-00006.parquet,6080,4,Pomeranian
train-00000-of-00006.parquet,6105,4,Pomeranian
train-00000-of-00006.parquet,6110,4,Pomeranian
train-00000-of-00006.parquet,6113,4,Pomeranian
train-00000-of-00006.parquet,6127,4,Pomeranian
train-00000-of-00006.parquet,6137,4,Pomeranian
train-00000-of-00006.parquet,6143,4,Pomeranian
train-00000-of-00006.parquet,6145,4,Pomeranian
train-00000-of-00006.parquet,6146,4,Pomeranian
train-00000-of-00006.parquet,6207,4,Pomeranian
train-00000-of-00006.parquet,6208,4,Pomeranian
train-00000-of-00006.parquet,6220,4,Pomeranian
train-00000-of-00006.parquet,6222,4,Pomeranian
train-00000-of-00006.parquet,6235,4,Pomeranian
train-00000-of-00006.parquet,6236,4,Pomeranian
train-00000-of-00006.parquet,6237,4,Pomeranian
train-00000-of-00006.parquet,6239,4,Pomeranian
train-00000-of-00006.parquet,6243,4,Pomeranian
train-00000-of-00006.parquet,6245,4,Pomeranian
train-00000-of-00006.parquet,6246,4,Pomeranian
train-00000-of-00006.parquet,6269,4,Pomeranian
train-00000-of-00006.parquet,6274,4,Pomeranian
train-00000-of-00006.parquet,6292,4,Pomeranian
train-00000-of-00006.parquet,6297,4,Pomeranian
train-00000-of-00006.parquet,6308,4,Pomeranian
train-00000-of-00006.parquet,6354,4,Pomeranian
train-00000-of-00006.parquet,6355,4,Pomeranian
train-00000-of-00006.parquet,6379,4,Pomeranian
train-00000-of-00006.parquet,6384,5,Airedale
train-00000-of-00006.parquet,6385,5,Airedale
train-00000-of-00006.parquet,6386,5,Airedale
train-00000-of-00006.parquet,6387,5,Airedale
train-00000-of-00006.parquet,6388,5,Airedale
train-00000-of-00006.parquet,6389,5,Airedale
train-00000-of-00006.parquet,6390,5,Airedale
train-00000-of-00006.parquet,6391,5,Airedale
train-00000-of-00006.parquet,6392,5,Airedale
train-00000-of-00006.parquet,6393,5,Airedale
train-00000-of-00006.parquet,6394,5,Airedale
train-00000-of-00006.parquet,6395,5,Airedale
train-00000-of-00006.parquet,6396,5,Airedale
train-00000-of-00006.parquet,6397,5,Airedale
train-00000-of-00006.parquet,6398,5,Airedale
train-00000-of-00006.parquet,6399,5,Airedale
train-00000-of-00006.parquet,6400,5,Airedale
train-00000-of-00006.parquet,6401,5,Airedale
train-00000-of-00006.parquet,6402,5,Airedale
train-00000-of-00006.parquet,6403,5,Airedale
train-00000-of-00006.parquet,6404,5,Airedale
train-00000-of-00006.parquet,6405,5,Airedale
train-00000-of-00006.parquet,6406,5,Airedale
train-00000-of-00006.parquet,6407,5,Airedale
train-00000-of-00006.parquet,6408,5,Airedale
train-00000-of-00006.parquet,6409,5,Airedale
train-00000-of-00006.parquet,6410,5,Airedale
train-00000-of-00006.parquet,6411,5,Airedale
train-00000-of-00006.parquet,6412,5,Airedale
train-00000-of-00006.parquet,6413,5,Airedale
train-00000-of-00006.parquet,6414,5,Airedale
train-00000-of-00006.parquet,6415,5,Airedale
train-00000-of-00006.parquet,6416,5,Airedale
train-00000-of-00006.parquet,6417,5,Airedale
train-00000-of-00006.parquet,6418,5,Airedale
train-00000-of-00006.parquet,6419,5,Airedale
train-00000-of-00006.parquet,6420,5,Airedale
train-00000-of-00006.parquet,6421,5,Airedale
train-00000-of-00006.parquet,6422,5,Airedale
train-00000-of-00006.parquet,6423,5,Airedale
train-00000-of-00006.parquet,6424,5,Airedale
train-00000-of-00006.parquet,6425,5,Airedale
train-00000-of-00006.parquet,6426,5,Airedale
train-00000-of-00006.parquet,6427,5,Airedale
train-00000-of-00006.parquet,6428,5,Airedale
train-00000-of-00006.parquet,6429,5,Airedale
train-00000-of-00006.parquet,6430,5,Airedale
train-00000-of-00006.parquet,6431,5,Airedale
train-00000-of-00006.parquet,6432,5,Airedale
train-00000-of-00006.parquet,6433,5,Airedale
train-00000-of-00006.parquet,6434,5,Airedale
train-00000-of-00006.parquet,6435,5,Airedale
train-00000-of-00006.parquet,6436,5,Airedale
train-00000-of-00006.parquet,6437,5,Airedale
train-00000-of-00006.parquet,6438,5,Airedale
train-00000-of-00006.parquet,6439,5,Airedale
train-00000-of-00006.parquet,6440,5,Airedale
train-00000-of-00006.parquet,6441,5,Airedale
train-00000-of-00006.parquet,6442,5,Airedale
train-00000-of-00006.parquet,6443,5,Airedale
train-00000-of-00006.parquet,6444,5,Airedale
train-00000-of-00006.parquet,6445,5,Airedale
train-00000-of-00006.parquet,6446,5,Airedale
train-00000-of-00006.parquet,6447,5,Airedale
train-00000-of-00006.parquet,6448,5,Airedale
train-00000-of-00006.parquet,6449,5,Airedale
train-00000-of-00006.parquet,6450,5,Airedale
train-00000-of-00006.parquet,6451,5,Airedale
train-00000-of-00006.parquet,6452,5,Airedale
train-00000-of-00006.parquet,6453,5,Airedale
train-00000-of-00006.parquet,6454,5,Airedale
train-00000-of-00006.parquet,6455,5,Airedale
train-00000-of-00006.parquet,6456,5,Airedale
train-00000-of-00006.parquet,6457,5,Airedale
train-00000-of-00006.parquet,6458,5,Airedale
train-00000-of-00006.parquet,6459,5,Airedale
train-00000-of-00006.parquet,6460,5,Airedale
train-00000-of-00006.parquet,6461,5,Airedale
train-00000-of-00006.parquet,6462,5,Airedale
train-00000-of-00006.parquet,6463,5,Airedale
train-00000-of-00006.parquet,6464,5,Airedale
train-00000-of-00006.parquet,6465,5,Airedale
train-00000-of-00006.parquet,6466,5,Airedale
train-00000-of-00006.parquet,6467,5,Airedale
train-00000-of-00006.parquet,6468,5,Airedale
train-00000-of-00006.parquet,6469,5,Airedale
train-00000-of-00006.parquet,6470,5,Airedale
train-00000-of-00006.parquet,6471,5,Airedale
train-00000-of-00006.parquet,6472,5,Airedale
train-00000-of-00006.parquet,6473,5,Airedale
train-00000-of-00006.parquet,6474,5,Airedale
train-00000-of-00006.parquet,6475,5,Airedale
train-00000-of-00006.parquet,6476,5,Airedale
train-00000-of-00006.parquet,6477,5,Airedale
train-00000-of-00006.parquet,6478,5,Airedale
train-00000-of-00006.parquet,6479,5,Airedale
train-00000-of-00006.parquet,6480,5,Airedale
train-00000-of-00006.parquet,6481,5,Airedale
train-00000-of-00006.parquet,6482,5,Airedale
train-00000-of-00006.parquet,6483,5,Airedale
train-00000-of-00006.parquet,6484,5,Airedale
train-00000-of-00006.parquet,6485,5,Airedale
train-00000-of-00006.parquet,6486,5,Airedale
train-00000-of-00006.parquet,6487,5,Airedale
train-00000-of-00006.parquet,6488,5,Airedale
train-00000-of-00006.parquet,6489,5,Airedale
train-00000-of-00006.parquet,6490,5,Airedale
train-00000-of-00006.parquet,6491,5,Airedale
train-00000-of-00006.parquet,6492,5,Airedale
train-00000-of-00006.parquet,6493,5,Airedale
train-00000-of-00006.parquet,6494,5,Airedale
train-00000-of-00006.parquet,6495,5,Airedale
train-00000-of-00006.parquet,6496,5,Airedale
train-00000-of-00006.parquet,6497,5,Airedale
train-00000-of-00006.parquet,6498,5,Airedale
train-00000-of-00006.parquet,6499,5,Airedale
train-00000-of-00006.parquet,6500,5,Airedale
train-00000-of-00006.parquet,6501,5,Airedale
train-00000-of-00006.parquet,6502,5,Airedale
train-00000-of-00006.parquet,6503,5,Airedale
train-00000-of-00006.parquet,6504,5,Airedale
train-00000-of-00006.parquet,6505,5,Airedale
train-00000-of-00006.parquet,6506,5,Airedale
train-00000-of-00006.parquet,6507,5,Airedale
train-00000-of-00006.parquet,6508,5,Airedale
train-00000-of-00006.parquet,6509,5,Airedale
train-00000-of-00006.parquet,6510,5,Airedale
train-00000-of-00006.parquet,6511,5,Airedale
train-00000-of-00006.parquet,6512,5,Airedale
train-00000-of-00006.parquet,6513,5,Airedale
train-00000-of-00006.parquet,6514,5,Airedale
train-00000-of-00006.parquet,6515,5,Airedale
train-00000-of-00006.parquet,6516,5,Airedale
train-00000-of-00006.parquet,6517,5,Airedale
train-00000-of-00006.parquet,6518,5,Airedale
train-00000-of-00006.parquet,6519,5,Airedale
train-00000-of-00006.parquet,6520,5,Airedale
train-00000-of-00006.parquet,6521,5,Airedale
train-00000-of-00006.parquet,6522,5,Airedale
train-00000-of-00006.parquet,6523,5,Airedale
train-00000-of-00006.parquet,6524,5,Airedale
train-00000-of-00006.parquet,6525,5,Airedale
train-00000-of-00006.parquet,6526,5,Airedale
train-00000-of-00006.parquet,6527,5,Airedale
train-00000-of-00006.parquet,6528,5,Airedale
train-00000-of-00006.parquet,6529,5,Airedale
train-00000-of-00006.parquet,6530,5,Airedale
train-00000-of-00006.parquet,6531,5,Airedale
train-00000-of-00006.parquet,6532,5,Airedale
train-00000-of-00006.parquet,6533,5,Airedale
