PetID,ruta_imagen_principal,conjunto_petfinder,raza_principal,raza_secundaria,prob_adopcion_lenta_petfinder_final,pred_adopcion_lenta_petfinder_final,nivel_riesgo_relativo,origen_score_petfinder_final
8526200d3,data/raw_petfinder/train_images/8526200d3-1.jpg,train,Mixed Breed,Mixed Breed,0.516496259334513,1,Medio,OOF desarrollo
8df39788a,data/raw_petfinder/train_images/8df39788a-1.jpg,valid,Mixed Breed,,0.4792486711173275,1,Medio,OOF desarrollo
045543730,data/raw_petfinder/train_images/045543730-1.jpg,train,Mixed Breed,,0.4386314672641036,1,Bajo,OOF desarrollo
bf50b399e,data/raw_petfinder/train_images/bf50b399e-1.jpg,train,Poodle,,0.3659003709543474,0,Bajo,OOF desarrollo
dee525fcd,data/raw_petfinder/train_images/dee525fcd-1.jpg,test,Mixed Breed,,0.5826932783553328,1,Medio,Test fuera de muestra
ceed27182,data/raw_petfinder/train_images/ceed27182-1.jpg,train,Poodle,,0.324800398189843,0,Bajo,OOF desarrollo
9c87d70e5,data/raw_petfinder/train_images/9c87d70e5-1.jpg,train,Mixed Breed,,0.6015192816867179,1,Medio,OOF desarrollo
4574e3de4,data/raw_petfinder/train_images/4574e3de4-1.jpg,train,Labrador Retriever,Mixed Breed,0.4482535381754463,1,Bajo,OOF desarrollo
794a45833,data/raw_petfinder/train_images/794a45833-1.jpg,train,Schnauzer,,0.4064590572395283,1,Bajo,OOF desarrollo
800a7c025,data/raw_petfinder/train_images/800a7c025-1.jpg,train,Mixed Breed,Mixed Breed,0.306853176188252,0,Bajo,OOF desarrollo
6c75b9082,data/raw_petfinder/train_images/6c75b9082-1.jpg,train,Mixed Breed,,0.6392300289650521,1,Alto,OOF desarrollo
3f9f466d1,data/raw_petfinder/train_images/3f9f466d1-1.jpg,train,Mixed Breed,,0.733608700990647,1,Alto,OOF desarrollo
8bf9a6b80,data/raw_petfinder/train_images/8bf9a6b80-1.jpg,train,Mixed Breed,,0.5222631345139821,1,Medio,OOF desarrollo
3a3ae56f1,data/raw_petfinder/train_images/3a3ae56f1-1.jpg,train,Mixed Breed,Mixed Breed,0.8927466513931497,1,Alto,OOF desarrollo
9718baba0,data/raw_petfinder/train_images/9718baba0-1.jpg,train,Mixed Breed,,0.6089480295705889,1,Alto,OOF desarrollo
cdd7aee45,data/raw_petfinder/train_images/cdd7aee45-1.jpg,train,Mixed Breed,,0.6963618242360705,1,Alto,OOF desarrollo
ba311fc1a,data/raw_petfinder/train_images/ba311fc1a-1.jpg,test,Mixed Breed,Mixed Breed,0.4055492148752968,1,Bajo,Test fuera de muestra
4060caeb1,data/raw_petfinder/train_images/4060caeb1-1.jpg,valid,Mixed Breed,,0.3032709494472322,0,Bajo,OOF desarrollo
5a2c8a05f,data/raw_petfinder/train_images/5a2c8a05f-1.jpg,train,Mixed Breed,Mixed Breed,0.6500929459419509,1,Alto,OOF desarrollo
75bbaa3fa,data/raw_petfinder/train_images/75bbaa3fa-1.jpg,train,Mixed Breed,Mixed Breed,0.4280762555213693,1,Bajo,OOF desarrollo
b4eb7f4df,data/raw_petfinder/train_images/b4eb7f4df-1.jpg,train,Mixed Breed,Mixed Breed,0.4316261036944611,1,Bajo,OOF desarrollo
fd32ce3ef,data/raw_petfinder/train_images/fd32ce3ef-1.jpg,test,Mixed Breed,Great Dane,0.7866120290596397,1,Alto,Test fuera de muestra
a15d8c8a8,data/raw_petfinder/train_images/a15d8c8a8-1.jpg,train,Mixed Breed,,0.7189048061011837,1,Alto,OOF desarrollo
ab599a6ac,data/raw_petfinder/train_images/ab599a6ac-1.jpg,train,Doberman Pinscher,Spitz,0.3657875751395639,0,Bajo,OOF desarrollo
81da09ea9,data/raw_petfinder/train_images/81da09ea9-1.jpg,test,Shih Tzu,,0.4955606236577217,1,Medio,Test fuera de muestra
0f122f712,data/raw_petfinder/train_images/0f122f712-1.jpg,train,Belgian Shepherd Laekenois,Belgian Shepherd Laekenois,0.4204094427069837,1,Bajo,OOF desarrollo
58a10d0cd,data/raw_petfinder/train_images/58a10d0cd-1.jpg,train,Mixed Breed,,0.3728642742405716,0,Bajo,OOF desarrollo
3b1976326,data/raw_petfinder/train_images/3b1976326-1.jpg,train,Mixed Breed,,0.4167638754527067,1,Bajo,OOF desarrollo
bfb33b149,data/raw_petfinder/train_images/bfb33b149-1.jpg,train,Mixed Breed,Golden Retriever,0.6291658676872628,1,Alto,OOF desarrollo
375905770,data/raw_petfinder/train_images/375905770-1.jpg,train,,Belgian Shepherd Malinois,0.3726414460602768,0,Bajo,OOF desarrollo
9ec161c16,data/raw_petfinder/train_images/9ec161c16-1.jpg,test,Mixed Breed,,0.6092039076357544,1,Alto,Test fuera de muestra
19f38a3f0,data/raw_petfinder/train_images/19f38a3f0-1.jpg,train,Jack Russell Terrier (Parson Russell Terrier),Mixed Breed,0.4738726794873822,1,Medio,OOF desarrollo
e2f1f5377,data/raw_petfinder/train_images/e2f1f5377-1.jpg,valid,Schnauzer,,0.367130613690845,0,Bajo,OOF desarrollo
b912b1114,data/raw_petfinder/train_images/b912b1114-1.jpg,train,Mixed Breed,,0.3899874314894194,0,Bajo,OOF desarrollo
bd9e9d9e2,data/raw_petfinder/train_images/bd9e9d9e2-1.jpg,train,Mixed Breed,Mixed Breed,0.4838534276635537,1,Medio,OOF desarrollo
084874570,data/raw_petfinder/train_images/084874570-1.jpg,train,Labrador Retriever,Golden Retriever,0.5360292607448178,1,Medio,OOF desarrollo
3cc84c2f8,data/raw_petfinder/train_images/3cc84c2f8-1.jpg,train,Mixed Breed,,0.4631128721812169,1,Medio,OOF desarrollo
9a770c49a,data/raw_petfinder/train_images/9a770c49a-1.jpg,test,Golden Retriever,,0.5086958499060348,1,Medio,Test fuera de muestra
997db5df5,data/raw_petfinder/train_images/997db5df5-1.jpg,train,Mixed Breed,,0.7026968078601484,1,Alto,OOF desarrollo
8705145ca,data/raw_petfinder/train_images/8705145ca-1.jpg,test,Mixed Breed,Mixed Breed,0.7425515662718618,1,Alto,Test fuera de muestra
81d97fa9f,data/raw_petfinder/train_images/81d97fa9f-1.jpg,test,Mixed Breed,,0.7010023237611465,1,Alto,Test fuera de muestra
78b07d4e0,data/raw_petfinder/train_images/78b07d4e0-1.jpg,train,Mixed Breed,Mixed Breed,0.7220909525747976,1,Alto,OOF desarrollo
fb3bd80d1,data/raw_petfinder/train_images/fb3bd80d1-1.jpg,train,Mixed Breed,,0.467760397551066,1,Medio,OOF desarrollo
1a1283447,data/raw_petfinder/train_images/1a1283447-1.jpg,train,Shepherd,Mixed Breed,0.3692407291851483,0,Bajo,OOF desarrollo
90592e40c,data/raw_petfinder/train_images/90592e40c-1.jpg,valid,Mixed Breed,,0.2794138006515713,0,Bajo,OOF desarrollo
e4e5ea1d2,data/raw_petfinder/train_images/e4e5ea1d2-1.jpg,train,Spitz,Mixed Breed,0.6317844625470859,1,Alto,OOF desarrollo
e7a74fca8,data/raw_petfinder/train_images/e7a74fca8-1.jpg,test,Mixed Breed,Mixed Breed,0.4231685972956757,1,Bajo,Test fuera de muestra
a5595a935,data/raw_petfinder/train_images/a5595a935-1.jpg,train,Mixed Breed,,0.4114244689406222,1,Bajo,OOF desarrollo
c7575df7b,data/raw_petfinder/train_images/c7575df7b-1.jpg,valid,Mixed Breed,,0.4273562923205825,1,Bajo,OOF desarrollo
e81c6347b,data/raw_petfinder/train_images/e81c6347b-1.jpg,train,Mixed Breed,,0.5430454083337901,1,Medio,OOF desarrollo
76d5726c4,data/raw_petfinder/train_images/76d5726c4-1.jpg,train,German Shepherd Dog,,0.4367335940771849,1,Bajo,OOF desarrollo
1a9e7158e,data/raw_petfinder/train_images/1a9e7158e-1.jpg,train,Mixed Breed,,0.414189927829494,1,Bajo,OOF desarrollo
d38bcdf49,data/raw_petfinder/train_images/d38bcdf49-1.jpg,train,Mixed Breed,,0.4098441056367851,1,Bajo,OOF desarrollo
85a79f281,data/raw_petfinder/train_images/85a79f281-1.jpg,valid,Mixed Breed,,0.3604512349150342,0,Bajo,OOF desarrollo
91c2159dd,data/raw_petfinder/train_images/91c2159dd-1.jpg,valid,Mixed Breed,,0.6617425034720981,1,Alto,OOF desarrollo
91d6a2898,data/raw_petfinder/train_images/91d6a2898-1.jpg,valid,Mixed Breed,,0.5862814807533591,1,Medio,OOF desarrollo
cfddf0c47,data/raw_petfinder/train_images/cfddf0c47-1.jpg,train,Mixed Breed,Rottweiler,0.3901186623568563,1,Bajo,OOF desarrollo
072ae6d9e,data/raw_petfinder/train_images/072ae6d9e-1.jpg,train,Terrier,Mixed Breed,0.7439427738658559,1,Alto,OOF desarrollo
b5df81f99,data/raw_petfinder/train_images/b5df81f99-1.jpg,test,Mixed Breed,,0.6604547144430246,1,Alto,Test fuera de muestra
2c24655fe,data/raw_petfinder/train_images/2c24655fe-1.jpg,train,Corgi,Corgi,0.4426111795576996,1,Bajo,OOF desarrollo
c8208c3c9,data/raw_petfinder/train_images/c8208c3c9-1.jpg,test,Mixed Breed,,0.3607963567673841,0,Bajo,Test fuera de muestra
9a9f6c753,data/raw_petfinder/train_images/9a9f6c753-1.jpg,train,Pit Bull Terrier,Mixed Breed,0.6195491442830752,1,Alto,OOF desarrollo
92b89a666,data/raw_petfinder/train_images/92b89a666-1.jpg,train,Mixed Breed,Mixed Breed,0.6551562325642196,1,Alto,OOF desarrollo
6819ce556,data/raw_petfinder/train_images/6819ce556-1.jpg,test,Mixed Breed,,0.559474008886398,1,Medio,Test fuera de muestra
17bdf954a,data/raw_petfinder/train_images/17bdf954a-1.jpg,train,Mixed Breed,,0.7797659909029833,1,Alto,OOF desarrollo
53cd96ef8,data/raw_petfinder/train_images/53cd96ef8-1.jpg,valid,Belgian Shepherd Dog Sheepdog,Collie,0.352351277478502,0,Bajo,OOF desarrollo
da327c74b,data/raw_petfinder/train_images/da327c74b-1.jpg,train,Mixed Breed,,0.4716496978732806,1,Medio,OOF desarrollo
878e36da4,data/raw_petfinder/train_images/878e36da4-1.jpg,valid,Mixed Breed,Mixed Breed,0.7043148190396158,1,Alto,OOF desarrollo
1ffe668f9,data/raw_petfinder/train_images/1ffe668f9-1.jpg,test,Mixed Breed,Pointer,0.5989122332454729,1,Medio,Test fuera de muestra
9a2f44ddf,data/raw_petfinder/train_images/9a2f44ddf-1.jpg,train,Mixed Breed,,0.5731230881242046,1,Medio,OOF desarrollo
d30b90a39,data/raw_petfinder/train_images/d30b90a39-1.jpg,test,Mixed Breed,,0.3574454584138634,0,Bajo,Test fuera de muestra
20559d623,data/raw_petfinder/train_images/20559d623-1.jpg,test,Shar Pei,Mixed Breed,0.7609992602772433,1,Alto,Test fuera de muestra
3b0b2a86a,data/raw_petfinder/train_images/3b0b2a86a-1.jpg,test,Schnauzer,,0.174273551453143,0,Bajo,Test fuera de muestra
64c1c412b,data/raw_petfinder/train_images/64c1c412b-1.jpg,train,Mixed Breed,Mixed Breed,0.5383125065571863,1,Medio,OOF desarrollo
0e6dd5e23,data/raw_petfinder/train_images/0e6dd5e23-1.jpg,train,Poodle,,0.4303543291287258,1,Bajo,OOF desarrollo
184ea777b,data/raw_petfinder/train_images/184ea777b-1.jpg,train,Husky,Mixed Breed,0.6377801316464856,1,Alto,OOF desarrollo
86547ad6d,data/raw_petfinder/train_images/86547ad6d-1.jpg,train,Mixed Breed,,0.6544849511531097,1,Alto,OOF desarrollo
ead547f1b,data/raw_petfinder/train_images/ead547f1b-1.jpg,train,Mixed Breed,,0.5074894866146618,1,Medio,OOF desarrollo
703f38466,data/raw_petfinder/train_images/703f38466-1.jpg,test,Mixed Breed,Poodle,0.7272210716492167,1,Alto,Test fuera de muestra
60b188249,data/raw_petfinder/train_images/60b188249-1.jpg,train,Mixed Breed,,0.5975227729650108,1,Medio,OOF desarrollo
3c5e8cc5d,data/raw_petfinder/train_images/3c5e8cc5d-1.jpg,train,Mixed Breed,,0.7264503533756872,1,Alto,OOF desarrollo
9f533475e,data/raw_petfinder/train_images/9f533475e-1.jpg,train,Mixed Breed,Mixed Breed,0.4050252415427852,1,Bajo,OOF desarrollo
0636650db,data/raw_petfinder/train_images/0636650db-1.jpg,train,Schnauzer,,0.3881642713587308,0,Bajo,OOF desarrollo
d8128cefd,data/raw_petfinder/train_images/d8128cefd-1.jpg,test,Mixed Breed,Mixed Breed,0.7687108050860683,1,Alto,Test fuera de muestra
dd2ec7bf4,data/raw_petfinder/train_images/dd2ec7bf4-1.jpg,train,Mixed Breed,,0.5040579770649714,1,Medio,OOF desarrollo
fcf377cce,data/raw_petfinder/train_images/fcf377cce-1.jpg,train,Mixed Breed,,0.6379218344579078,1,Alto,OOF desarrollo
d4b028ea8,data/raw_petfinder/train_images/d4b028ea8-1.jpg,train,Poodle,,0.4901781441848626,1,Medio,OOF desarrollo
7f8f45a35,data/raw_petfinder/train_images/7f8f45a35-1.jpg,test,Jack Russell Terrier,,0.5211934072676055,1,Medio,Test fuera de muestra
c92256e41,data/raw_petfinder/train_images/c92256e41-1.jpg,train,Beagle,,0.4246206377238548,1,Bajo,OOF desarrollo
6c3a05812,data/raw_petfinder/train_images/6c3a05812-1.jpg,train,Mixed Breed,,0.425115313272916,1,Bajo,OOF desarrollo
5d1fa8ddf,data/raw_petfinder/train_images/5d1fa8ddf-1.jpg,train,Mixed Breed,,0.6588159137063505,1,Alto,OOF desarrollo
68cdd6d6b,data/raw_petfinder/train_images/68cdd6d6b-1.jpg,test,Mixed Breed,Mixed Breed,0.6953548495347632,1,Alto,Test fuera de muestra
1171c9a41,data/raw_petfinder/train_images/1171c9a41-1.jpg,valid,Mixed Breed,,0.7613917856955781,1,Alto,OOF desarrollo
3db150833,data/raw_petfinder/train_images/3db150833-1.jpg,train,Mixed Breed,,0.3889778043209926,0,Bajo,OOF desarrollo
3b8b38508,data/raw_petfinder/train_images/3b8b38508-1.jpg,valid,Mixed Breed,,0.6918510368159785,1,Alto,OOF desarrollo
2e1d4e279,data/raw_petfinder/train_images/2e1d4e279-1.jpg,valid,Mixed Breed,,0.4138604044175219,1,Bajo,OOF desarrollo
c3cafb38c,data/raw_petfinder/train_images/c3cafb38c-1.jpg,test,Miniature Pinscher,Terrier,0.5909978707575847,1,Medio,Test fuera de muestra
a6e902691,data/raw_petfinder/train_images/a6e902691-1.jpg,train,Mixed Breed,,0.722915592217446,1,Alto,OOF desarrollo
e3f841674,data/raw_petfinder/train_images/e3f841674-1.jpg,train,Mixed Breed,,0.4064688458247337,1,Bajo,OOF desarrollo
2cea63a41,data/raw_petfinder/train_images/2cea63a41-1.jpg,train,Mixed Breed,Mixed Breed,0.274321398650695,0,Bajo,OOF desarrollo
9a3c966a9,data/raw_petfinder/train_images/9a3c966a9-1.jpg,train,Terrier,,0.4964402151594295,1,Medio,OOF desarrollo
27104e464,data/raw_petfinder/train_images/27104e464-1.jpg,train,Mixed Breed,,0.7246421757103321,1,Alto,OOF desarrollo
da8a47785,data/raw_petfinder/train_images/da8a47785-1.jpg,train,Mixed Breed,Mixed Breed,0.348696212315474,0,Bajo,OOF desarrollo
1ba11aaaa,data/raw_petfinder/train_images/1ba11aaaa-1.jpg,train,Mixed Breed,,0.4930491878141391,1,Medio,OOF desarrollo
e5164d828,data/raw_petfinder/train_images/e5164d828-1.jpg,valid,Mixed Breed,,0.3898269412167417,0,Bajo,OOF desarrollo
a0dd85af0,data/raw_petfinder/train_images/a0dd85af0-1.jpg,train,Mixed Breed,,0.437747235869795,1,Bajo,OOF desarrollo
0392c0c81,data/raw_petfinder/train_images/0392c0c81-1.jpg,train,Mixed Breed,Mixed Breed,0.543497889165023,1,Medio,OOF desarrollo
fff24fcb5,data/raw_petfinder/train_images/fff24fcb5-1.jpg,valid,Labrador Retriever,Mixed Breed,0.7213009126768679,1,Alto,OOF desarrollo
1195168b6,data/raw_petfinder/train_images/1195168b6-1.jpg,train,Mixed Breed,,0.8138516657104304,1,Alto,OOF desarrollo
accca912b,data/raw_petfinder/train_images/accca912b-1.jpg,valid,Mixed Breed,,0.7273595485312241,1,Alto,OOF desarrollo
12d514ef2,data/raw_petfinder/train_images/12d514ef2-1.jpg,train,Mixed Breed,Mixed Breed,0.5425003930091519,1,Medio,OOF desarrollo
17e6747da,data/raw_petfinder/train_images/17e6747da-1.jpg,test,Mixed Breed,Miniature Pinscher,0.7053207365611169,1,Alto,Test fuera de muestra
0052dcf47,data/raw_petfinder/train_images/0052dcf47-1.jpg,train,Mixed Breed,Mixed Breed,0.5034761571317612,1,Medio,OOF desarrollo
cdb855a69,data/raw_petfinder/train_images/cdb855a69-1.jpg,valid,Mixed Breed,,0.3606536595712425,0,Bajo,OOF desarrollo
6f93a41c5,data/raw_petfinder/train_images/6f93a41c5-1.jpg,valid,Miniature Pinscher,,0.541468646619871,1,Medio,OOF desarrollo
dc56ff89a,data/raw_petfinder/train_images/dc56ff89a-1.jpg,train,Mixed Breed,,0.5863350505921489,1,Medio,OOF desarrollo
23379775f,data/raw_petfinder/train_images/23379775f-1.jpg,train,Boxer,Mixed Breed,0.514464046490343,1,Medio,OOF desarrollo
fca85f778,data/raw_petfinder/train_images/fca85f778-1.jpg,train,Mixed Breed,,0.524626987561847,1,Medio,OOF desarrollo
87f4ea65f,data/raw_petfinder/train_images/87f4ea65f-1.jpg,train,Mixed Breed,,0.3748194783256852,0,Bajo,OOF desarrollo
97dc6aa32,data/raw_petfinder/train_images/97dc6aa32-1.jpg,train,Terrier,Mixed Breed,0.4198616346083477,1,Bajo,OOF desarrollo
bb4c6519d,data/raw_petfinder/train_images/bb4c6519d-1.jpg,train,Mixed Breed,,0.5322175826186331,1,Medio,OOF desarrollo
d95eabfe9,data/raw_petfinder/train_images/d95eabfe9-1.jpg,train,Dachshund,Welsh Corgi,0.6780444338631105,1,Alto,OOF desarrollo
146d950bc,data/raw_petfinder/train_images/146d950bc-1.jpg,train,Mixed Breed,,0.590257336233994,1,Medio,OOF desarrollo
0b8614414,data/raw_petfinder/train_images/0b8614414-1.jpg,train,Mixed Breed,,0.5435275536939793,1,Medio,OOF desarrollo
20d4ea30e,data/raw_petfinder/train_images/20d4ea30e-1.jpg,train,Rottweiler,Mixed Breed,0.2586711695242177,0,Bajo,OOF desarrollo
f98750599,data/raw_petfinder/train_images/f98750599-1.jpg,test,Mixed Breed,,0.4135812360348313,1,Bajo,Test fuera de muestra
fc9b4b692,data/raw_petfinder/train_images/fc9b4b692-1.jpg,train,Mixed Breed,,0.6025714443296916,1,Medio,OOF desarrollo
487abc5e1,data/raw_petfinder/train_images/487abc5e1-1.jpg,train,Terrier,Mixed Breed,0.7374426827902565,1,Alto,OOF desarrollo
5c66641a1,data/raw_petfinder/train_images/5c66641a1-1.jpg,valid,Mixed Breed,,0.7035801263604038,1,Alto,OOF desarrollo
518f86025,data/raw_petfinder/train_images/518f86025-1.jpg,train,Mixed Breed,Mixed Breed,0.5037843388821747,1,Medio,OOF desarrollo
8dfe4da6a,data/raw_petfinder/train_images/8dfe4da6a-1.jpg,valid,Mixed Breed,,0.4625410162271409,1,Medio,OOF desarrollo
94bcf0199,data/raw_petfinder/train_images/94bcf0199-1.jpg,train,Mixed Breed,,0.6683070815827116,1,Alto,OOF desarrollo
e758e4c0c,data/raw_petfinder/train_images/e758e4c0c-1.jpg,train,Mixed Breed,,0.6466838825569774,1,Alto,OOF desarrollo
782eb0d9d,data/raw_petfinder/train_images/782eb0d9d-1.jpg,train,Labrador Retriever,Mixed Breed,0.5655312622676569,1,Medio,OOF desarrollo
7fd7b7583,data/raw_petfinder/train_images/7fd7b7583-1.jpg,test,Chocolate Labrador Retriever,Mixed Breed,0.5368933106418061,1,Medio,Test fuera de muestra
7687b7da2,data/raw_petfinder/train_images/7687b7da2-1.jpg,train,Mixed Breed,,0.7600729358569349,1,Alto,OOF desarrollo
203e2bd3c,data/raw_petfinder/train_images/203e2bd3c-1.jpg,train,Mixed Breed,,0.4390116732468941,1,Bajo,OOF desarrollo
6b0103c04,data/raw_petfinder/train_images/6b0103c04-1.jpg,train,Mixed Breed,,0.4650733215247979,1,Medio,OOF desarrollo
f99a5e817,data/raw_petfinder/train_images/f99a5e817-1.jpg,test,Mixed Breed,Mixed Breed,0.7763146466220635,1,Alto,Test fuera de muestra
157e3e074,data/raw_petfinder/train_images/157e3e074-1.jpg,train,Mixed Breed,,0.4391067227122217,1,Bajo,OOF desarrollo
68731378e,data/raw_petfinder/train_images/68731378e-1.jpg,test,Mixed Breed,,0.7182989186377421,1,Alto,Test fuera de muestra
eb8aeff64,data/raw_petfinder/train_images/eb8aeff64-1.jpg,train,Mixed Breed,,0.4525057817931476,1,Bajo,OOF desarrollo
79f8b048f,data/raw_petfinder/train_images/79f8b048f-1.jpg,train,Dachshund,,0.4515786644341377,1,Bajo,OOF desarrollo
846e720dc,data/raw_petfinder/train_images/846e720dc-1.jpg,train,Mixed Breed,,0.7868065259598673,1,Alto,OOF desarrollo
9744dcc69,data/raw_petfinder/train_images/9744dcc69-1.jpg,train,Mixed Breed,,0.5985710667076143,1,Medio,OOF desarrollo
a2ae5fa7d,data/raw_petfinder/train_images/a2ae5fa7d-1.jpg,train,Mixed Breed,,0.5075459147336002,1,Medio,OOF desarrollo
b9d6b1488,data/raw_petfinder/train_images/b9d6b1488-1.jpg,train,Mixed Breed,Terrier,0.4609302598939356,1,Medio,OOF desarrollo
1ffb40e20,data/raw_petfinder/train_images/1ffb40e20-1.jpg,test,Mixed Breed,,0.391181124396051,1,Bajo,Test fuera de muestra
1ee56e81a,data/raw_petfinder/train_images/1ee56e81a-1.jpg,train,Mixed Breed,Mixed Breed,0.4845605474201774,1,Medio,OOF desarrollo
f4415e636,data/raw_petfinder/train_images/f4415e636-1.jpg,test,Mixed Breed,,0.4275866748965488,1,Bajo,Test fuera de muestra
f91147e5f,data/raw_petfinder/train_images/f91147e5f-1.jpg,train,Shih Tzu,Mixed Breed,0.5936735494814684,1,Medio,OOF desarrollo
2418f7929,data/raw_petfinder/train_images/2418f7929-1.jpg,train,Mixed Breed,,0.7952355817304781,1,Alto,OOF desarrollo
0e4049f6d,data/raw_petfinder/train_images/0e4049f6d-1.jpg,test,Mixed Breed,Mixed Breed,0.4711385030887034,1,Medio,Test fuera de muestra
daf1a8d08,data/raw_petfinder/train_images/daf1a8d08-1.jpg,valid,Mixed Breed,,0.5146312925944267,1,Medio,OOF desarrollo
1ba69dec6,data/raw_petfinder/train_images/1ba69dec6-1.jpg,test,Mixed Breed,,0.802234133067143,1,Alto,Test fuera de muestra
cfe285c5f,data/raw_petfinder/train_images/cfe285c5f-1.jpg,train,Beagle,,0.4834572912420036,1,Medio,OOF desarrollo
92caf1d01,data/raw_petfinder/train_images/92caf1d01-1.jpg,train,Mixed Breed,,0.6269151165427371,1,Alto,OOF desarrollo
37bf6da18,data/raw_petfinder/train_images/37bf6da18-1.jpg,train,Golden Retriever,Rottweiler,0.3580954941393238,0,Bajo,OOF desarrollo
24d9b76ae,data/raw_petfinder/train_images/24d9b76ae-1.jpg,test,Mixed Breed,,0.4436055484312716,1,Bajo,Test fuera de muestra
c0ca6dd73,data/raw_petfinder/train_images/c0ca6dd73-1.jpg,train,Mixed Breed,,0.5602720793341232,1,Medio,OOF desarrollo
6f72c46b5,data/raw_petfinder/train_images/6f72c46b5-1.jpg,train,Mixed Breed,Mixed Breed,0.7377543296164699,1,Alto,OOF desarrollo
c8fc0d746,data/raw_petfinder/train_images/c8fc0d746-1.jpg,train,German Shepherd Dog,Mixed Breed,0.4203875084520738,1,Bajo,OOF desarrollo
7b8924342,data/raw_petfinder/train_images/7b8924342-1.jpg,test,Labrador Retriever,,0.3680774294277573,0,Bajo,Test fuera de muestra
b8bf2c090,data/raw_petfinder/train_images/b8bf2c090-1.jpg,train,Mixed Breed,,0.8549051601655433,1,Alto,OOF desarrollo
44bba906d,data/raw_petfinder/train_images/44bba906d-1.jpg,train,Mixed Breed,,0.639651187839405,1,Alto,OOF desarrollo
7d1d7a4f6,data/raw_petfinder/train_images/7d1d7a4f6-1.jpg,test,Mixed Breed,,0.4395768419434261,1,Bajo,Test fuera de muestra
fbaec0999,data/raw_petfinder/train_images/fbaec0999-1.jpg,train,Mixed Breed,Mixed Breed,0.2847205432007436,0,Bajo,OOF desarrollo
43b277272,data/raw_petfinder/train_images/43b277272-1.jpg,train,Chihuahua,Jack Russell Terrier,0.5383266065860649,1,Medio,OOF desarrollo
36cc00cf3,data/raw_petfinder/train_images/36cc00cf3-1.jpg,train,Doberman Pinscher,Labrador Retriever,0.4839760270529687,1,Medio,OOF desarrollo
4bff9728d,data/raw_petfinder/train_images/4bff9728d-1.jpg,train,Mixed Breed,Schnauzer,0.6005390721450566,1,Medio,OOF desarrollo
77fa5cdd7,data/raw_petfinder/train_images/77fa5cdd7-1.jpg,train,Golden Retriever,Golden Retriever,0.3071031978150588,0,Bajo,OOF desarrollo
