PetID,conjunto_petfinder
a1543decd,train
0f27a7baa,valid
15600cfea,valid
6a393b32a,train
36f07fbe0,test
836b6e6f3,test
3863ab300,test
50682d0f1,valid
b0ad07cfc,test
af9325798,test
c7726d2a4,test
a7d9451a5,valid
cff311279,train
51b7034e6,test
fa87afa7d,valid
792e8c192,test
a3d8c3aaa,train
e3ae90795,train
7117c4553,valid
86aeb2732,train
799a41eba,train
f21f48009,train
777f82721,valid
7115607a0,valid
fde52ef8f,test
0c28877b7,train
b67a29908,train
97b469d4b,test
527071e27,train
a1686cafa,valid
fcb565f06,train
c59d7c9f3,valid
f98e4f7b6,train
b4bf9e247,valid
eda903960,train
115d6458f,train
ec4ed9fe6,valid
28af5e0d3,test
6ca8ebdbd,train
201ea7802,valid
e73b8f98b,train
207c30391,train
843738a2a,test
a9495309b,train
ae5f13659,test
1bf4a2ca7,valid
11f773e2f,train
fd740c8dc,train
72bfc767c,train
bde40e198,train
954243934,train
9b2aaf395,train
527b6112b,train
e276617a4,test
bfaca902b,train
a9c968c38,train
9430042a3,test
ab67afee5,train
90489eccb,train
8facdc86a,test
3d6f14681,train
cb8193d43,train
bd2dc39e7,train
447be811f,train
88df1460d,train
5eb355cea,valid
ed7cde89e,valid
1c723cf91,test
73c4d95a2,valid
8685a0b1c,train
a7402f657,train
5a17ff971,test
17be61e34,train
a4e56218b,test
ece82128e,valid
3859838cf,test
b04a0dd9e,test
410490c8d,train
081f88f27,train
1e5aeb31d,test
295b1eef3,train
94dac1ddf,valid
252b8d395,test
85078bc71,test
0d25fb291,train
34090e9d6,test
b833f9624,train
e6292a7b6,test
cbc7dc778,test
6a6756c71,train
91b580948,train
c0de58288,train
c88eebfdd,valid
b89a89c58,train
6ec9364a7,train
e63a7dd84,valid
33a8b9601,train
092c46fdd,train
dcdb6907c,test
279ca5034,valid
14bbc5876,valid
96b39751e,train
bd05c2f75,train
b677eae2a,test
e5e06c8dd,train
0bf9dfa21,train
e44bb666d,train
d7976886b,train
2f4eb5847,valid
7e3d0e3f0,train
a963a6979,valid
97a020fe8,valid
081c2daa0,train
b34a57b41,test
d560b8003,train
8b6690d89,train
863738ca1,valid
b7910b841,train
e9e82ad8f,train
39b3fe88f,valid
d672df50c,test
77e679018,train
b7656e70f,test
b66715e26,test
502d58dea,test
a0c15424b,train
1f72d4b56,train
d965d6f3a,valid
d8a48180b,test
489466e53,train
cbefe3979,train
7b36167be,train
a2b2abe02,train
919820452,valid
d7fac1aa9,train
ddc3af1ee,train
bf9fe33d0,train
f64813f9e,train
e6c3faeed,test
8d05a7ab1,valid
e2f718e94,train
b93a2c373,train
30bfebc76,test
ea2542b58,train
4d8bf7feb,train
10554e146,train
f5ebfd099,train
f5e496f46,train
c4ab38782,test
d4e96e3ce,valid
f20390dba,train
f61e89a28,valid
487f74408,train
49fac4dc6,train
98673487c,train
6326e5387,train
19cd32fd6,valid
d4c3abf4c,train
1368f0b22,test
ff8e7c016,train
4a7fe0b83,train
839aa5fd0,valid
63647ce22,train
8b0310013,train
43ff07bab,train
abd366564,train
095cba2c7,train
f895c20f3,train
5ab714faa,train
0b4a33baa,valid
f4cf82def,test
3711579ed,train
ae886e80d,train
c0b3f2081,valid
ab13611c9,train
5afa2e561,train
5e5038eb5,train
7b79e52f0,train
a0fb13b2e,train
0e922caab,test
c59c51828,train
db27a0a42,train
0e8a11aaa,test
fc537bc7f,test
a3d9bc3aa,train
b0c2a069c,train
d7c0647d0,valid
ccb658698,train
cea6df421,valid
d18d572dd,train
12c65f314,train
22230a3ea,train
11bb6fca2,train
6da091c79,train
e9c78e9fb,train
2bfc5658b,train
763264fa2,valid
df1d3b1ec,valid
a65ec6d03,train
971817521,test
8a0a8eec0,test
9e5672e85,train
fc2ac0b04,train
8b01f5e06,train
0627105f6,train
c5574bf3d,test
3735485c1,train
f48b3cebb,valid
9ed8dd7a7,train
ab4ef2577,valid
d6d9a938f,train
804d08f42,train
1398adca0,train
26cd1c2ee,valid
02d66a1be,train
33f89cb83,train
4470adc62,train
f824e33a8,train
f54d6a569,train
f89f0e01d,test
401fcc4c5,valid
773243cf2,train
8ecb9aab0,train
0e6b24bc4,train
93ae9be69,train
df706fd55,train
351586450,train
828f0e616,train
d8603dd80,train
5b7ead040,train
890127ff5,train
71edb3344,valid
308034707,train
7abf263f7,test
69c1801cb,valid
a462b563c,valid
1dbcdd322,train
ed14eb16e,test
87e6807c7,train
0459c7bb7,valid
3330252db,valid
c2e22f843,train
0db65104a,train
49e140a8e,train
7b8a09f2d,test
9295d02bd,train
9c8209bae,valid
474294e01,test
44fff524f,train
ab87287a4,test
62c16fa1a,train
676b51817,train
e911008b8,train
a16f85c6f,test
1da3eb996,train
2a154e41c,test
006610fe3,train
05fb5b403,test
729d8ba72,train
3f3e1f288,train
c0b1f82b1,train
ba7d1a755,train
e9e4424a6,train
d1a9104a1,train
d6715d925,test
0e1a2937a,train
475564ad6,valid
597ff6946,train
3d9784a88,valid
290cdc8ee,test
44a0c16bc,test
bb2a61d2b,train
3050bd8df,train
c6de9b701,train
cfae2101c,train
de1f49c9d,valid
e093c4886,test
cf2e67122,train
b5931099f,train
0a4b42306,train
1e7e220d7,train
f0e24b0aa,train
a4b85d322,train
0eaa0e3c6,test
dbea554c3,train
ecc64a258,train
fcdf10cb0,test
95af010cb,train
d86f635fb,valid
7fe0a86f8,test
1e753137d,test
3485ea1db,train
191043d9c,train
83976eb62,train
d3b4b6a8a,train
e7176bba4,train
710126170,test
75f94bea0,valid
ba72b4212,train
1adb69797,train
9351715a9,test
08bfdc66f,train
27e8956dc,test
cb11e3261,train
33752346b,train
133af5fc3,train
5043a32cb,train
bbb0a9ac2,train
ab1777794,train
65ba8b6a0,train
19a36eaab,valid
c6d91de2b,test
998488372,train
a678a4342,train
7f4e5c2a0,test
8cfcbd9bb,test
56f7b3216,train
637186543,train
187b92014,train
7ed568ab9,train
e468bfbca,train
a37c82165,train
de0202010,valid
c7e8a87dc,train
269a6756f,valid
cad25c91b,test
84057a73d,train
97b32f734,test
f8d3b2e51,test
6df28d790,test
282c90ff4,train
b71eb2942,train
1ff9cda01,train
30764a1fa,test
189bb90dc,train
a929a9f48,train
391da7c7d,train
8ad937f6c,test
f26f1acb2,test
953e3ebd4,valid
283d93104,train
44ddc2e22,train
0146f6d2c,train
469bd2504,train
3021613fd,valid
01958f464,train
0090eb457,train
566dcbd9f,valid
eeb377c0b,train
936fc22ce,train
4436738dd,train
ef690f7c1,test
d4f813a7e,test
c38d0b5ea,valid
ef30ade75,train
bdeeb6fe2,train
a99a82e6d,valid
172305d1b,train
c18984292,train
fd2d48292,train
34d903f17,test
245d6e033,valid
935098bbf,train
7993d67e3,test
1ca147dd8,train
63051e3ca,train
bc7b17cd5,valid
e53933782,test
746f52206,valid
6b29b45d9,train
563854d72,train
fa73b1181,train
ab309dd09,train
05ab54e3c,test
8e8080bbe,train
41a6a7467,train
4f3b3314c,test
1099a5406,train
14155e8c0,test
ed29f6592,train
86c35033b,test
191660250,test
76c194060,train
d147c39fb,train
1e8b70d35,test
fda733a81,train
9af8f154b,train
fbc6507e7,train
383e5b82e,train
c1680e63c,train
b0a8a88a0,test
e50570999,valid
f663a91e8,train
ccb7df174,valid
0fd1d2d85,train
a5205f8ab,train
942af9028,train
063495ecd,train
798a0cb05,train
bec6cc26b,train
ad111a12a,valid
7959e3491,valid
1882ebd32,train
e1671ccb9,train
8f0468771,test
a8f17e0de,train
b3408d846,train
4e47644c8,train
227bfa6b8,valid
7ff979d3a,train
4cdf29720,test
88448bdc5,test
818b12621,test
4874347b0,train
596c81470,train
4348b169a,train
c64c9e2d4,train
9b53610ea,valid
215f9a760,train
b02f2fafa,train
03edf613f,train
31d921827,valid
f4e2b49f5,train
2d813cd28,test
b49012dd4,test
f982548b8,valid
a59aa3f80,test
7810092ba,valid
ea3fe3286,test
a63364c39,train
31b919935,valid
cc492b6b5,train
a3a0fa212,train
bf2f87f17,test
10e723583,test
e0bf99ea2,train
871ca78ab,train
41e824cbe,test
9495fed48,train
ad8569001,train
787f3055b,train
c68bc0253,test
4f45bb293,valid
87554ea1f,train
eb4dde79e,train
326a3c785,valid
fbae7b0d5,train
0f012474b,test
5dddf96e8,train
8b56fecb8,train
aded1fafc,test
7ed14130d,test
e92d3d4cf,train
32bc0b4fa,train
1326c53f9,test
8cd1d06ab,train
081301773,train
38e87cee8,train
155d18f5f,train
17c4b0394,valid
0b8e1dd80,train
e2c365994,valid
1e85c2b18,train
c3750cec1,valid
751412a89,train
084b7e7eb,test
bb2e480f4,train
2e3bec724,test
0ab4214b4,train
bed78eb25,train
235a61374,train
b0cc3078c,test
e2bcb9213,test
0286dd665,valid
01c7411ef,test
1d9604897,train
b440a9cf1,train
e40368c38,test
15b27df66,test
b686d33cd,train
1e8187711,test
b47b947be,train
dbf8ba091,train
829ba7bfc,train
e54866fe5,train
3639e2409,train
30f92e1ab,train
5d53d4bfb,train
a5a240214,train
8d676283f,test
3eaae43f3,train
0806f9e3f,train
310045474,test
48615e613,train
8a3c86cde,valid
78a99e7a9,train
af1125994,train
08aad5787,train
1a47d1c94,train
4f34d790b,train
8420d063a,valid
91f87fa27,valid
5c1890dc7,train
e442c149f,train
d02baef01,test
8a030b8f0,valid
56c329fdf,train
cdb4a7a7d,train
4f66fa0c3,valid
cc515ec8c,train
d38fca349,train
9f341e7af,train
a99968c35,valid
85d242c14,train
647284f19,train
ddfea1140,valid
1eeb4ea81,train
fad223ef5,valid
f5c803412,train
771156bfd,train
82563b26e,train
0e7ca23c9,train
ba392c802,train
631a6a27e,train
9252b5dc8,train
b5475edf9,train
da1e7c53d,test
4f10d4a75,train
d96987111,train
a4de6ea51,train
c33220375,train
a02551367,valid
de43c6ce5,train
adc51c1a7,train
5ffd4e822,train
d73e917de,train
acf573d1c,valid
5adb4e661,train
39adf62b4,train
aca9ddee7,valid
08710204e,train
f557e9262,test
169fc07e1,train
25e0e0edf,train
ed5c2d9dd,train
1c3f75c04,test
8bc346340,train
e808828dc,train
ed5b8276f,train
dcb42ee1e,train
82a97cd8d,valid
cd2fd9be8,test
81c4d25d6,train
c13da6b92,train
db61b1f31,train
3c778df64,train
530b7bcec,test
3f0c30d12,train
865619d53,train
7c542e43e,test
c55e9baaf,train
22d381889,valid
c8be7beff,valid
27830acaa,train
3fbc3fa12,valid
e08c4940e,train
b543331f4,train
1250404cf,train
ea9d28227,test
07227963b,test
dd056b65a,test
035992662,train
5ac0ddea0,train
86f4297b4,test
35bbdb5fd,train
76042f693,valid
807ba246d,train
b7c0b9180,valid
765bd139e,valid
bb817b755,test
7117385a0,train
fee5e43b2,train
2bd8e5830,train
22a0baf52,train
98231df17,train
2bf49ebb9,train
58ee93558,train
f28c8090d,train
133234595,train
2485efd0a,train
a21f5e84b,train
4fdebca57,test
46e25aa2b,test
58a414b45,train
75642f3e5,train
86d20d7e4,test
39444f259,train
2fbf2cb7c,test
bd0a144b0,valid
a009a2f0f,test
76b818bdb,train
2463e0981,test
863262193,train
f665c5189,test
b03983a09,test
0434520ef,test
a22cc0413,train
24bbd04ce,test
4d76c16ab,train
08dfce1e7,train
11db3b853,train
267162afd,train
88487194e,valid
e0d71d1af,test
f026fa4b5,train
43c661026,train
a1b34954b,test
e7b201da2,train
e6335223e,train
8e3b1dcd1,train
1ef39cee1,train
96ad2141c,train
a61da96ad,train
77035285f,train
5074cf806,train
88b60278f,train
c4277da90,valid
8c7b2f093,valid
f819c7b65,train
6e5f03ddf,train
d52f229d1,train
7f40cce5f,train
b99644a34,train
6c4af5f08,train
2352b7f0e,train
bf8aa8f96,train
11e6c4d80,train
f2ac99dfe,train
fb442ee5e,train
618f4931a,valid
da7fe1120,test
d4b5c41ac,train
88a5b8318,test
3ebe9f7af,valid
21bebd773,valid
bc9036716,train
363e8df66,test
cb5ecf136,train
353187b3d,train
fa1608a29,test
d18218a56,test
f3b29563b,train
a62fcea51,train
1b3dcf712,test
fe22cc3da,train
d0aa84916,train
cefba5d32,test
64f06dc3b,test
774de959c,test
a479a1a6a,train
1f470d9f4,train
3c155e05c,valid
ad937498b,valid
b89c365c3,valid
8044a4f7e,valid
5d822305a,valid
451d17b57,test
b5b6b9398,train
1afdc26fa,train
fe4b30cfb,train
4199f1957,train
c81a8045f,test
9cda44cdf,test
30506e8c1,train
6b6d2c65f,train
bd8f94a94,train
cc0d4cec3,train
3c29e8689,train
bd7b805ba,train
8b9c38ed2,valid
aaca75307,test
bd70d885d,train
a76510109,test
c38afccab,valid
f5e706014,train
276ce7f3a,train
ac384792b,valid
be579e6ed,train
d0bf2b3bf,test
d867c4016,train
e9a854207,test
774289137,train
42b4b0024,test
5b1528841,test
a144cca8c,train
ecafbb542,train
4033fee1a,train
5f1896e5d,train
ee6601d0b,train
156da1714,train
924373704,train
4263cc9ed,test
0910c13a3,train
5d3ee6378,test
42a28c241,test
a86bbc71f,train
5962cfdd9,test
f4d945501,train
bdfe6125d,train
4e8ae40c0,train
ddb95945a,train
453125325,train
5c92de3f6,train
41175dcb5,train
e24b153bb,train
edf74226c,train
99b263dea,train
454607f26,valid
30669fef4,test
3cf06742b,test
059baa037,train
888c22eb5,test
d3a92c453,train
f0a4b28f6,test
bc4b95345,train
5776e3791,valid
553752e54,valid
08767d88e,train
076ec7e18,train
fed799a78,train
426bb5e4c,train
f08b9d3c3,test
71deb8267,train
d412201f6,train
2898238f2,test
f6510f0c2,train
766c2cd92,test
2d725d001,train
6ee8964b0,train
563eaa005,test
91e663cd2,train
33f28ad35,test
80a2e14af,test
0e736f310,train
f5768c4e2,train
2f3bed708,valid
1d4940497,train
2288c4fc6,train
3a8f89229,train
3f03da51e,test
e77b5a78f,train
a6f768f75,train
92d4c1513,train
27b708edc,train
a3e73475f,train
13426c720,train
8a0cfdd56,train
686b90dfc,test
b188b50cd,train
960f1a1d8,train
31144a6be,train
8c28914a9,test
a3449e0d0,valid
1f0bb9d58,test
b1988cdd5,train
309f63a00,test
beea1e1dd,train
01dc16c21,train
aba03a4c5,train
111748c15,train
e78e9736a,train
827ac9a9f,test
8390dbef8,valid
2bcab4c4e,valid
a2b34e983,test
9df9b11b1,train
567c1ab71,test
d0b5fece1,train
bf2f22377,train
f7b84bc3b,train
e570d64ac,train
8111f6d4a,train
45d1d74ca,train
60e5899e2,train
949fbd095,test
d94f98004,train
9d8e820b0,train
9316ce78a,train
d4066ef07,valid
916c891aa,test
bb4e0ddb3,train
6e21edd32,test
de7905c9c,train
5d622bf92,train
e6d60a265,train
b5cb75a44,test
0e5d845dc,test
aece30836,test
fc7f99ad7,train
c1653516e,valid
74c7373bd,train
94dc821ee,train
e32467940,valid
cb860243c,test
fe74d6173,test
5220e701f,train
85c65d28b,test
4d3e3a146,train
0a949618f,test
4813a0d67,test
c5422c04b,test
acc81bdf5,train
bb6276b35,valid
7b9cd9253,train
dad58d0a7,train
3fbc4677d,train
c93e63352,train
f69a878a6,train
91471cf89,train
8b84922ac,train
e97446c37,train
5390fc59f,valid
655eaa578,valid
aef2fa931,test
332ae5ab2,train
1bc9bf272,train
4b4bb2b0a,valid
b7a55f716,valid
3166b0f31,test
afab70239,train
fc96276a7,train
616e51d8c,train
9104803d9,train
20e4dbf48,train
66bf65c82,train
813658b4b,test
965b31ba7,test
b8084fe32,train
27867018b,test
52820e80e,test
b65fd06e2,train
c0b5e6036,train
300c91d3a,valid
b94b99757,test
71ec53012,test
3f169c299,train
36e1415c8,valid
dfe361097,test
3f3962d65,train
4747bead4,train
4cc49be2a,train
91736f444,train
64ea72fca,test
029641a1a,train
fd7f76b49,train
453750088,train
aa32ec730,valid
75fa09239,train
cecb3b8ef,train
4bdbeb107,test
9141b7803,valid
7f33563b9,train
04260adf8,test
470e49e41,train
61da44459,test
c787ee619,train
ee4cb45ea,train
35dcf4794,train
ea9ad03dc,train
cc081896e,train
346c5abcd,train
9a1be07d5,test
2ccf25b91,train
8648922dd,train
7dc33902f,train
1c16e813b,valid
423c5b45f,train
40f17b3a1,train
081c0a12d,valid
eb30d51aa,train
f31cebfd0,train
a5767a3da,train
ed390241b,train
40d7cb083,train
4a762f7ab,train
ff9ce365b,valid
1ba29c00b,train
05d10428c,test
86c131c22,train
a118d66aa,test
997653f86,valid
ac31057e6,train
aaeb4781c,train
14084c784,valid
3fcf1b40a,train
4eb30abb2,valid
6806f15f3,test
c15d26817,train
a1ba2f016,valid
3fa277b19,test
6c71db5b5,train
a8057f0a8,test
95e92b082,test
f3c8fda0f,train
dd4b67059,train
a7b53e5ca,test
55cdf4eda,train
25f055b91,test
5c1f1a317,train
6e441b406,train
0fe9d0022,train
5d7c27d43,test
19af88854,train
b623d9449,valid
d99ea593a,valid
4db543276,valid
bf537cdb3,train
e2aa20dbd,train
bb9e47b4a,train
b17f7a1fc,train
107c30c6d,train
0833744e6,test
55ccb364d,train
92d1612f0,test
4d8bc908b,test
41c83dda8,train
7a5b854f0,test
d4b2dcfb6,train
8d39e0fa1,test
56856fe73,valid
749afb385,valid
9acd96273,train
ebb74d225,valid
daad5c208,test
b2e46582a,train
65650b974,train
b4d7cbe8b,train
13d30c173,train
77d38bd16,train
36d7fc2c5,train
39fb68722,train
b497fb8eb,train
faf64d6a6,test
75f574b0a,valid
a2ec6f8a8,train
1c07c6ee5,train
21f4a6abf,train
72f891e55,train
854edf08f,test
29ca8f313,test
c9d333b09,train
f5e35ea02,test
b0d54f76e,test
97ce22dae,train
8039a31ae,valid
5208915a3,train
abfcb22bc,test
bed5b657b,train
399856928,train
8ad959e57,train
2c46efe8f,train
f600368fb,train
a6cbd39c2,test
f3c7e1bf4,valid
a906ff5f5,train
bdc5ffaba,train
4a27c67eb,test
1ad691ca4,train
7827eee65,test
da4da9308,test
f4bc92fc6,train
485bebd4f,train
1fe400328,test
5335bfb38,test
c8b79357a,train
ec5670386,test
13fb61859,valid
461b33f39,train
7c9dc0791,valid
f53be74bd,train
9414e54b1,train
8685546cb,train
f8b827be1,test
ee9e87618,train
72e76bc9b,train
c2490d2cf,valid
34d0c00d6,valid
9d5f190cf,train
8c1fd43ef,train
bb5162df6,test
f152b2fd4,test
eed4b685b,train
52ffdc6c2,train
2ba8bb04a,train
214dbc1f4,train
38f6d8ab9,valid
da4a5403d,train
22cf2902d,test
c6c6adc4a,train
21c3157e8,train
fa27f275a,train
198a73c5e,train
377d9bef6,train
c8172e598,train
576f4893f,valid
b0a24f910,train
3584bf68a,train
3c008b0b7,train
d3ac21f5d,train
615f5dc85,train
2db00a064,train
a2b226c6c,train
9827921f8,train
d1bfba974,train
61ac348d1,test
60bc5ce92,train
9024c21fc,valid
994450113,train
6bed4e9d5,valid
b780980c1,test
10b669bea,valid
5b214efd1,valid
5d00ca4d0,train
261a88440,train
e0e241d57,valid
3005b75eb,valid
8c75e5189,train
0e88c1c1c,train
c17b66965,train
35ce89b5c,test
01e410583,train
4bbc7992a,train
eb77432cd,train
9a0db11a9,test
65a7711bd,train
8ece5f3ba,train
3497c1ad0,train
7b25498d6,test
eb79f1cfa,train
76024f2ed,train
6edcc1f1b,train
aba512b8f,train
dcdf98438,train
47d68f63c,train
9679275a3,train
8717133d3,test
c02a9554d,valid
ef80d0222,train
fb89569d8,valid
b256f479c,test
f3db279d0,train
35fc0fd89,train
8300e943e,train
c2386bba2,valid
2c401c793,train
c55f2f503,train
e03ec2a98,test
8c7dbce06,valid
d9cf525bb,test
f85ae1408,test
0e1f78a77,valid
d0a66003d,train
d3f157880,train
de2d4f372,train
bb2cbdb23,valid
e97e1afc1,train
867057e77,train
d2f333b86,train
248eca1fa,train
d6b0d8aa9,train
24e2a6ff5,train
8ef541435,valid
2bf818d30,test
24379b58d,valid
7cd4ec150,train
0a796c967,train
38ea54f1f,train
f50d4f5bc,test
d8df310c9,valid
bd263a880,train
9e3d235d8,train
7cbf39f49,train
1f82b8bf0,test
9a48cc316,train
076a67405,test
e5ea737ec,test
8b9a9eac7,train
9817c3ef1,train
506bacb46,valid
ee83e7a09,test
3bf7bccc9,train
d8179f4d9,train
70a7a71fe,train
67e6db7dc,train
abf1716a9,train
846ca7805,test
df091dc6b,train
caa16cc3c,train
ae089cd20,test
b5e7e4539,train
838b5c426,valid
67888f9fc,valid
121abd2ba,valid
b48b65ef2,train
ef0b07c6b,train
219bf9c22,train
38a780df6,train
79786edcd,train
f05665d6d,test
7d86df9b0,valid
d8f9d07f2,test
146f076cf,train
a8de0737e,valid
b041aab9f,train
e303359a7,train
26988350b,train
a371e0164,train
9f88f23a4,train
279a5187c,train
a8267c4eb,test
b7d2d752f,train
141b5d279,train
cf357f057,train
b1307cb03,train
02c7d1b74,train
9f40dbc58,train
6ea65996b,train
46687a6d1,train
84d1eb4ab,test
357707ba7,train
506fa1d6e,train
ab94fb958,train
aef6836e4,train
26e02fdeb,train
6968f86dd,test
59f987236,train
b2d7d59c9,valid
31b7a54b6,train
18b6fc5f0,valid
a426ef14d,test
b76e8c452,test
72519f841,train
ff618d36f,test
2fa65607f,train
f743a63aa,train
cd2b84b66,train
507e734af,test
e98e609ac,valid
42d2aa0bf,train
8f15fc3d8,valid
e1d40ecc1,train
b66a5bd9d,valid
34f6111bf,train
86228db7e,train
91fca388a,train
05aad3b3f,valid
fdb71d0c8,train
63f2faf77,train
0fd5ff08e,valid
bfb19deda,valid
d4beefae9,train
557f3e130,test
c84e9ae78,train
ff127e4d3,train
550f8a3da,train
ff891d6b6,train
7648e56db,train
091a5da01,valid
edd2ebd5e,train
b07678538,valid
886d23c56,train
fac19639c,test
24fee0cc4,test
a6b5ed0f7,train
1882fa24c,train
7aae61018,train
f87489d3e,train
33a51709e,train
c45a57747,train
6f3f2899c,train
8cb6dfa5b,train
906308870,test
d2f3db726,valid
4512e1ea8,test
98780fbb6,train
ee36e2198,train
8f38dbd18,train
da697d5ba,train
f9d9f8fd6,test
585a4d5b9,train
a0322013c,train
740d9759c,test
f03af5072,valid
3bbbccce4,train
0dc32d6fd,valid
50ae3720b,valid
9ff5a1ca1,train
24573b56d,test
28cc87730,train
e1d1b893a,train
2ef82137f,train
6f14bc8cd,train
570b3eb92,train
a86ec27e9,test
c421064dd,valid
ef5fcd597,train
ccbd1f9fc,valid
e7cecd5d2,test
4b8db7cbe,valid
0ba16b529,train
d08b5b163,test
4559bd457,train
335eacf2d,train
577d15fea,train
4756b380a,train
9d87fbd92,valid
4acf3e30e,train
1b89f5335,train
1b1ddc50c,train
e267af6d8,train
befafd8d3,test
f928a7e7f,train
12c071b30,train
d2dd7e8c2,test
6e09bfe1f,train
e01f077a7,train
b47109e90,train
efeabd288,train
d1a577692,train
5ab4df736,train
67d0b57eb,test
23e49bd2e,train
268cdb435,test
3f8824a3b,valid
af0494f60,test
3664119b9,valid
59309ddf6,test
afefc6424,train
bf5d1a04c,train
5a60de180,valid
360215e23,train
04d4ce3a4,train
4b02a097c,train
f2716e1e5,train
bd331b74e,train
96a35824d,test
2f51acf95,train
0a8746c09,valid
aa07ee8b8,valid
509180812,train
a9b7b72b4,train
591909a93,train
16c53ebf9,test
e9b641d69,train
9a6f2f7d3,train
9adf0f234,train
49ad94a6a,train
ee459f62d,train
a554dbeca,valid
dd579722a,train
93ea39e5f,train
e1e2b0af4,train
d05933e84,valid
cdcaefa4b,test
7a23819c1,valid
a8eed143b,train
a4e4b1640,test
83b705aaa,train
ed9daa1ae,test
2d7b61eb5,test
eb90062ec,train
2b9fd4034,train
e0667be3b,train
bbd8a4220,test
1f4871c30,train
5f79b840f,train
e0be7da0d,train
e298c61fc,train
a6e7b6870,valid
2c9f807c1,test
e2198e9c3,valid
c49480455,valid
9b9cadd98,test
b8715f663,train
c3768e2be,train
d4223dd4c,valid
1811b1412,test
3dd380ccb,train
f86c83084,train
4ce29bb83,valid
7f74af51f,train
72ec92880,test
1b752d78e,train
e40a90daa,train
85327438d,train
8d2afd85f,train
4c2040263,train
653f94080,train
8bed563dd,valid
c9feb3eb3,valid
2e2b3f60c,valid
7d2e1dd01,train
348a982e2,train
92bf36222,train
5c67a27f5,valid
35225eb67,train
14f3fbc84,train
91568ddf1,valid
f5a34370d,train
4a56df934,valid
f759dc332,train
208843e22,train
c71d630d8,train
b00ce0fd0,valid
53cfa1a3c,train
283d778d2,test
2e1853b79,train
cf86cc5ea,test
092418816,test
4d43092e3,train
4fac67d06,test
b2048c71d,valid
26284d23a,train
11a30eacf,train
e8ee48e12,train
682b7b7d0,valid
9a1a1d801,train
ee4acef8d,train
6c06b0725,test
5f986901c,train
cbef1e6db,test
10b9af23d,train
08fc1372f,test
e681e0cbf,test
0722660e0,train
a78dcb663,valid
6b0da38ae,valid
2f260b3da,test
d45e400b8,train
b9cb2f0fd,valid
6b91edb8b,train
a809464ca,train
1542ab941,train
79ac40056,test
98128b920,train
5edc72757,train
a8d44452c,train
60786724b,valid
fd015c129,test
6469a2a4a,test
c7f9361f9,train
85952663a,train
5f6931436,train
db9af2894,train
5e6a7ea61,train
77bff1468,test
31a2e04d7,test
30507c621,train
e0764fb9a,train
7316c548e,test
f3abe5d8c,valid
08b7e05a5,test
c0d50b9f1,train
9cf32e2a6,train
2b5c446cc,test
13be42d0e,train
b943a95a3,train
5f44a43f4,train
482d05dc8,train
c5b943ccc,train
774bd5a80,train
5cdb90323,test
b35c61109,train
64e7edd37,test
56ba19506,train
70900313d,train
2bdf3471b,train
f53e55959,train
64a3f89ee,valid
ada6358f5,train
ff8e4c708,train
efa71e34a,test
46a5f0ba6,train
3f5405630,train
15e5b6d26,train
341420028,test
b641cecaf,test
bc5ae0001,train
7af35cc82,train
8d5f95d9a,test
e6e536800,valid
8fddd8a5b,train
f291e702a,train
b5974bdd0,valid
ec7383d83,train
4a0d03a9f,train
21a7f4896,train
500fdf3b1,train
cff0d8c7b,train
9180e09cb,train
b940cf8b8,valid
23cdf5f21,train
04dc94c39,train
5a289a426,valid
a07a65495,train
71a92867d,train
1c6aa4b33,train
c2eec623c,train
7c3423bab,train
c484dec95,test
97d823486,train
88bffd281,train
5d32494f0,test
c76e9857b,train
048df7861,train
c014197ab,train
0d508e63a,test
26aa722e1,test
631c813af,test
180f1ef16,train
51366110e,test
d8876247a,valid
0ae247e90,train
e27fa93d3,train
2b1582f99,valid
59d42b6bb,valid
979bab13e,test
115299f16,valid
079332bdc,valid
240ddd506,train
ce971a506,train
dd654a9e7,test
23c8c5957,train
b138f5cc9,train
9eb6e75e2,train
d8dd968c6,train
44dcffea3,train
1c2dfa92d,valid
bf0dd40e3,train
c9e2b26c4,valid
90f09b568,train
451d64f26,train
aa68a3672,test
a3cc5de2b,test
b40818da6,train
8f3235380,train
dbba10f87,test
170fa3d49,train
079785984,valid
04f8947f3,train
40f1ee340,train
1258aaebb,train
a892f5fd3,train
5b4dd9fb3,train
b65dc15af,valid
ba79cfddf,test
ebdf19959,train
a1be4d855,train
eb4f09e0e,test
eded59b25,valid
5c881b941,train
4f39ec246,test
f1db33c30,train
21958b8f8,valid
9d4cf29f6,test
1bff3e46f,train
a9085cdde,train
c81372ddd,train
8016d3648,train
f2b8dbfde,test
b7cb6e33e,valid
8111713a2,train
603e173e1,train
24abd7725,test
96477b249,train
d14a86fd4,test
10486a12e,train
ca75db93c,train
9c14d8650,valid
dc4747d5c,train
221331819,train
8f6b92b4d,train
e8fdeb33e,valid
89bdd90b8,test
ffab93d18,train
5267f524a,train
4d767b639,test
6282ddf87,valid
a27a03914,train
bac8c1a73,test
2e5d8fd10,train
6f08e9c5f,test
cbef8d00b,valid
0142670c8,train
e50174698,train
d4e6a9aab,train
ec14446ba,test
d04fbf327,valid
d16c37008,train
b8088575c,train
dc23feccc,train
b3e897856,train
d9b9b0174,train
d8f3da4b6,train
a98716d75,test
a24a102b1,valid
ad5692ee7,valid
c318c6ccf,train
95914d469,train
f1dc8864e,test
