PetID,sentiment_score,sentiment_magnitude,sentiment_language,n_sentences_sentiment,n_entities_sentiment
3d0a4c45a,0.4,3.1,en,7,12
4f1d86875,0.1,0.7,en,3,7
5aefb7197,0.2,2.4,en,7,15
0fd5ff08e,0.1,2.1,zh,6,19
226e8fe7c,0.5,2.1,en,4,12
2931d3eac,0.3,1.6,en,4,9
8afcd7b7e,0.6,1.3,en,2,1
558c419c0,0.2,2.8,en,8,17
f08b9d3c3,0.1,3.8,en,7,29
2566ab3a5,-0.7,0.7,en,1,1
1fe400328,0.0,1.7,en,9,14
bb6276b35,0.5,1.1,en,2,6
5bc5b43ae,0.0,0.9,en,5,6
227bfa6b8,0.0,0.0,en,1,1
99b55ee76,0.7,2.8,en,4,9
782eb0d9d,0.1,0.1,en,1,1
aa2a3d9c7,0.1,0.7,en,6,18
9449dcc18,0.9,0.9,en,1,3
134e12e92,0.4,2.7,en,4,8
7b8a09f2d,0.1,1.7,en,5,10
73501589f,0.0,0.0,en,1,0
900b47573,0.3,2.0,en,6,7
a6fbe0f38,0.4,2.1,en,4,7
bc1319810,0.1,4.0,en,10,19
edf3478dc,0.1,0.1,en,1,1
373880ef5,0.0,0.0,en,1,1
4813a0d67,0.1,1.4,en,7,21
65650b974,0.9,0.9,en,1,1
12e747332,0.0,0.0,en,1,2
4103336dd,0.1,1.5,en,7,11
dbd4f79ef,0.2,6.9,en,16,50
283424d80,0.2,1.4,en,5,2
0058586f1,0.8,4.1,en,5,10
6c551fd9b,-0.1,3.7,en,10,30
b985b4ff9,0.2,1.5,en,3,15
5220e701f,0.1,1.4,en,7,11
f29afd123,0.3,0.9,en,2,3
f80bf9a51,0.0,0.0,en,2,4
ec496eb44,0.1,2.4,en,8,21
434691342,0.7,2.8,en,4,5
062f73a4b,0.0,0.0,en,1,1
9cbae8539,0.0,1.9,en,2,2
c13da6b92,0.7,4.2,en,6,16
7fd7b7583,0.9,0.9,en,1,4
bb90447e5,0.1,2.8,en,12,14
03edf613f,0.0,0.0,en,1,2
5d792dd24,0.1,1.3,en,5,12
048df7861,0.4,1.3,en,3,24
4a4fb4974,0.3,4.6,en,13,39
57dcbe4c9,0.3,3.0,en,7,15
3e82e76cb,0.6,1.8,en,3,2
209e4f717,0.0,0.2,en,3,6
ead9fb6b7,0.8,0.8,en,1,3
43cd2eb4e,0.5,1.6,en,3,4
63c794465,0.4,4.1,en,7,13
9cb5c5f68,0.1,0.2,en,2,5
9ef928aa7,0.5,1.5,en,3,17
c05a9c0c8,0.6,1.8,en,3,4
8b5a5458e,0.3,1.1,en,3,4
e6ff63097,0.3,1.2,en,4,6
28ef05fe6,0.3,0.3,en,1,8
e8ee48e12,0.4,5.4,en,12,25
646fe5d09,0.2,1.1,en,4,12
605ca1a51,0.1,1.8,en,3,6
f0bfe80e3,0.2,0.8,en,3,16
6ea58b8ac,0.4,6.6,en,14,11
bfdff0622,0.1,8.8,en,19,37
01231c438,0.3,2.6,en,7,11
12a280806,0.1,0.1,en,1,1
ab48d21e0,-0.6,0.6,en,1,2
c64c9e2d4,-0.2,0.2,en,1,1
a3d8c3aaa,0.1,2.6,en,6,12
85ff0f493,0.1,1.5,en,4,6
7d4fceffc,0.4,0.4,en,1,3
9d1b799e7,0.2,0.2,en,1,1
9981290b2,0.6,3.9,en,6,10
56147c737,0.4,0.9,en,2,3
ed9d88a61,0.1,0.1,en,1,1
2cdaa8a5d,0.5,1.7,en,3,7
1a3a45096,-0.2,0.6,en,2,1
aba00e1f9,0.3,0.6,en,2,4
98128b920,0.6,3.0,en,5,9
84efe95e8,0.2,1.5,en,2,15
99ab7c701,0.9,0.9,en,1,1
8b6867433,0.0,2.3,en,5,6
71ec53012,0.0,0.4,en,4,9
88e2d97b2,0.5,0.5,en,1,2
f98e4f7b6,0.3,1.8,en,4,23
af1035c81,0.3,1.5,en,4,5
ea3fe3286,0.1,3.7,en,7,18
1f82b8bf0,0.4,5.6,en,13,28
88dbaffe0,0.4,1.5,en,3,4
69c8c9463,0.0,4.8,en,27,42
566dcbd9f,0.9,0.9,en,1,1
3d1d0f102,0.5,1.6,en,3,7
0256cac2b,-0.1,0.5,en,3,4
4e37bb1e2,0.4,2.3,en,5,9
d1632981e,0.1,2.1,en,12,20
3f0c30d12,0.2,2.8,en,6,7
c0545b660,0.0,0.0,en,2,1
e8d0907ae,0.0,0.4,en,2,2
54ab4b5d2,0.2,3.5,en,6,7
b121d3be8,0.6,2.5,en,4,10
b97569bc9,0.8,2.5,en,3,6
ef4059fae,0.1,3.3,en,8,17
0a0ec4977,0.1,3.4,en,6,24
1712ba40e,-0.1,0.1,en,1,10
269db95d5,0.1,4.2,en,10,17
052b0ada8,0.3,1.4,en,3,3
8a99dadaf,0.0,1.9,en,6,16
387a8e71a,0.3,0.3,en,1,2
33a8b9601,0.7,0.7,en,1,7
84d7ac922,0.5,2.0,en,4,7
b4d7cbe8b,0.1,3.3,en,9,29
b72a62a33,0.4,2.2,en,5,5
3a016a6a0,0.4,3.4,en,7,15
99a994cb1,0.3,1.2,en,3,4
08f40f232,0.0,2.4,en,7,14
11bb6fca2,0.2,1.4,en,5,8
0691034ac,0.0,1.8,en,7,21
d246be504,0.0,0.0,en,1,1
34482d66a,0.6,0.6,en,1,5
8d876343e,0.3,1.2,en,3,9
7ebdfc3b7,0.7,1.4,en,2,1
a3e73475f,0.4,1.9,en,4,3
4c674cc1f,0.3,1.4,en,3,4
ded8d95c0,0.6,1.9,en,3,5
92ee6241d,0.9,0.9,en,1,1
dc8359e75,0.2,1.7,en,6,7
58d1adc55,0.3,1.1,en,3,5
c318c6ccf,0.0,2.4,en,6,6
95914d469,0.1,3.2,en,9,27
d538c491f,0.9,0.9,en,1,2
cecb3b8ef,-0.2,0.5,en,2,5
061378b30,0.8,1.7,en,2,3
890dc359d,0.1,0.1,en,1,1
8063090ec,0.0,0.0,en,1,1
49b868ae2,0.5,1.9,en,3,6
c74d9c9f3,0.5,1.0,en,2,3
5cd76da7d,0.2,1.5,en,4,8
ae5f13659,0.2,0.2,en,1,9
85fd5df90,0.4,6.4,en,14,63
bd8f94a94,0.4,1.0,en,2,3
e08649ba2,0.5,1.5,en,3,5
aac9127c5,0.9,0.9,en,1,1
2f50d46b2,0.2,0.8,en,3,12
4525391a7,0.6,4.4,en,7,25
3e82bfd8d,0.2,1.1,en,5,8
a2b42f2e5,0.3,3.7,en,6,14
b1c7e0838,0.6,1.3,en,2,4
043d8c534,0.3,1.3,en,4,22
02d9e61ca,0.1,2.6,zh,11,10
d5052e2a9,0.1,4.7,en,9,15
ee65ac339,0.2,5.4,en,13,25
5c9d75ab9,0.5,0.5,en,1,0
c712cfd20,0.5,2.6,en,4,7
75fa09239,0.5,3.5,en,6,12
664d0bed8,0.0,3.9,en,12,17
2e5d8fd10,0.1,9.8,zh,22,48
906083f6c,0.3,4.6,en,10,15
9862e5dfe,0.1,3.4,en,15,24
2f4eb5847,0.3,1.8,en,5,12
234a5a54c,0.6,0.6,en,1,2
8c7dbce06,0.3,8.6,en,16,39
0c64a0f1b,0.3,1.3,en,3,4
e333feca8,0.0,0.4,en,5,12
eda2151fa,0.4,3.2,en,5,11
d8b05d43d,0.7,4.2,en,6,10
0d47275d4,0.0,1.1,en,7,11
af514b027,0.6,3.4,en,5,9
7b6f894a1,0.4,1.3,en,3,8
e3e66cb5a,0.2,1.2,en,4,5
39c02e302,0.6,2.6,en,4,10
e3acd4da3,0.6,2.4,en,4,13
a486e2ab6,0.0,1.9,en,6,23
1ff9cda01,0.4,1.6,en,3,4
22abde55b,0.3,1.1,en,3,3
bb2a61d2b,0.7,1.5,en,2,6
d7c0647d0,0.2,1.1,en,4,6
a385cb92a,0.0,0.4,en,4,4
0b74e375f,0.4,1.0,en,2,3
66bf65c82,0.4,1.0,en,2,3
9d84fc0c5,0.1,4.8,en,11,31
7e4ac998c,0.2,3.6,en,8,18
fd9a060d7,0.0,1.4,en,3,19
10554e146,0.2,0.8,en,3,4
34b96cf6a,0.2,3.7,en,7,10
093cce3a1,0.0,3.5,en,6,12
58bfbd845,0.7,2.9,en,4,16
f1afd4033,0.1,0.3,en,2,4
bd8224d08,0.0,0.2,en,3,7
69a1c3147,0.0,0.0,en,2,5
14c6c68e2,0.2,2.7,en,4,12
1c16e813b,0.3,0.7,en,2,5
5601bd45c,0.6,3.2,en,5,8
d4e83ee5b,0.1,0.8,en,4,13
fbc0c9535,0.0,2.4,en,8,12
bd54c995a,0.4,5.9,en,12,34
2a3796cbd,0.2,4.4,en,12,28
fdd77ab31,0.1,0.4,en,3,9
ad8b02fcc,0.5,1.0,en,2,4
d7dd71467,0.8,1.6,en,2,4
85c65d28b,0.7,0.7,en,1,4
ccf24ab8f,0.1,3.3,en,8,10
ecba83b43,0.9,1.9,en,2,5
6f72c46b5,0.4,1.3,en,3,3
e2a9dd71a,0.1,2.5,en,12,16
d596234fc,0.4,7.9,en,17,42
11e6c4d80,0.7,2.2,en,3,9
acada131d,0.7,1.4,en,2,10
87cf6fd3d,0.5,1.0,en,2,6
ad4456e88,0.3,3.2,en,8,10
9cd7bfaa6,-0.2,0.9,en,3,17
ffb6a7f5d,0.9,0.9,en,1,3
681be6214,0.3,3.5,en,7,8
576dcc546,0.9,0.9,en,1,2
a58fef87c,0.6,1.3,en,2,3
8849d3fe9,0.3,5.1,en,12,30
81075b785,0.3,2.5,en,5,28
67ef0c9a6,0.4,4.1,en,7,14
3181e5424,-0.1,2.0,en,6,15
e67b88329,0.6,3.2,en,5,12
d0b5fece1,0.1,1.6,en,3,7
d4e6a9aab,0.3,2.5,en,6,22
31e266863,0.1,3.2,en,4,21
392d3346e,0.2,2.5,en,6,17
8bf9a6b80,0.2,2.1,en,5,6
3e50a5575,0.8,0.8,en,1,7
7843a9dca,0.3,0.6,en,2,5
e849142b2,0.2,4.3,en,11,22
b612d6ba3,0.6,0.6,en,1,2
72f891e55,0.2,0.2,en,1,2
f3c7e1bf4,0.3,1.2,en,4,9
88df1460d,0.2,2.2,en,4,15
a37c82165,0.0,2.7,en,12,17
b1ed265ef,0.0,1.9,en,2,6
c7f20f68c,0.2,1.4,en,4,4
4792b6d06,0.9,0.9,en,1,0
ffe5a0271,0.4,1.7,en,4,7
d1a67cee6,0.4,1.5,en,3,7
ff618d36f,0.4,1.4,en,3,2
931fd5858,0.1,0.1,en,1,2
ff2cf88a0,0.6,3.3,en,5,6
ee8518e4c,0.0,11.0,en,33,46
35c0c3aca,0.5,1.5,en,3,4
3219ad064,0.2,1.8,en,6,12
1349f68db,0.0,1.0,en,4,11
8b9a9eac7,0.2,8.6,en,21,30
bde1336b6,0.0,0.0,en,2,4
8837fcacc,0.2,1.4,en,5,11
2cb1d59ad,0.0,0.0,en,2,4
6627a8ab8,0.4,0.8,en,2,2
3f42bd15e,0.6,3.6,en,6,14
fb570c67a,0.2,1.6,en,3,17
ff706f8cc,0.0,5.6,zh,16,36
a6fe8b174,0.3,0.8,en,2,6
4cfee2fbe,0.1,1.5,en,4,7
5dbd7f61b,0.3,1.2,en,3,4
cc8459867,0.8,1.6,en,2,3
796cc971d,0.3,1.7,en,5,9
65829d12f,0.0,9.4,en,41,51
9951dff79,0.1,2.2,en,5,12
5e9737811,0.9,0.9,en,1,2
c222a4955,0.3,2.7,en,6,8
fb53fe33d,0.1,0.1,en,1,2
725ee6572,0.0,1.7,en,3,10
2d584af81,0.3,3.1,en,5,20
0142670c8,0.2,1.5,en,4,4
052160ae6,0.0,0.4,en,5,13
ccf8c71f6,0.2,2.8,en,11,21
26aa722e1,0.5,0.5,en,1,2
b7cb6e33e,0.0,0.0,en,1,1
6a7310588,0.0,1.5,en,3,15
a366ce2a5,0.5,3.6,en,6,16
03e5bf50b,0.2,2.9,en,6,10
f3778f601,0.3,2.7,en,5,10
f11772123,-0.6,0.6,en,1,8
072bb91b4,0.5,2.2,en,4,3
5dff15fc4,0.3,3.1,en,8,19
0c200f7a6,0.0,0.0,en,1,3
ea319fdec,-0.1,0.9,en,3,13
3859838cf,0.3,2.2,en,5,14
12380b365,0.5,6.0,en,8,12
7e2ce5b3e,0.2,3.6,en,10,15
f580ba98c,0.3,1.1,en,3,8
5264d253b,0.4,1.3,en,3,7
5adb4e661,0.3,4.8,en,9,16
f84b22dae,0.6,1.9,en,3,8
2db012118,0.1,1.1,en,6,15
01bcfcde8,0.4,1.9,en,4,11
7a5b854f0,0.2,0.5,en,2,4
38fc09756,0.2,1.4,en,4,4
a9c968c38,0.0,1.3,en,6,23
0443d6f82,-0.1,1.5,en,7,23
228117dca,0.0,3.1,en,9,23
c7bb75711,0.8,0.8,en,1,1
4f18ce587,0.1,2.7,en,10,15
1f6fe20fc,0.3,0.7,en,2,2
45f9a9f66,0.8,2.4,en,3,9
2e3c988cd,0.0,0.0,en,1,1
015770429,0.4,0.9,en,2,7
e7020fa9a,0.0,0.0,en,1,1
fd279ad95,0.3,2.1,en,4,10
a9391d398,0.0,7.6,en,15,35
4b2150d3a,0.4,0.9,en,2,1
be3508ce5,0.0,0.0,en,1,2
505c5d7c6,0.4,3.1,en,7,22
fc601e041,0.4,2.1,en,3,5
779d50e4f,0.1,0.1,en,1,2
846e720dc,0.4,1.0,en,2,4
e7d595174,0.2,2.5,en,8,12
a8e5ae23a,0.2,2.4,en,5,9
56a0c2ccd,0.7,2.8,en,4,7
17cbebba6,0.5,2.7,en,5,3
880a0ac07,0.0,0.0,en,1,1
a61da96ad,0.4,2.4,en,5,4
4f66fa0c3,0.9,0.9,en,1,4
175926b9c,0.1,2.1,en,8,25
e3fa5b2be,0.0,1.2,en,3,10
037b1c131,0.4,1.9,en,4,6
34d0c00d6,-0.5,3.0,en,5,16
1d5870131,-0.5,0.5,en,1,0
332ae5ab2,-0.1,2.6,en,6,16
4b3efcfe0,0.4,7.0,en,13,34
d0b337200,0.2,0.4,en,2,4
1499fbe78,0.0,3.6,en,5,14
319f3e6e7,0.3,0.3,en,1,1
75bbaa3fa,0.0,0.0,en,1,2
682ed2e7b,0.0,0.0,en,1,1
53db5839b,0.1,0.1,en,1,2
0636650db,0.2,1.7,en,4,12
dc7a53ba0,0.0,0.0,en,1,3
3f518238a,0.6,1.8,en,3,9
b617ce1ce,0.9,1.9,en,2,5
46fdbf640,0.0,0.0,en,1,1
393e0c8a5,0.5,1.6,en,4,3
dc8caa6d2,-0.3,0.3,en,1,1
827ac9a9f,0.5,0.5,en,1,6
d0f4115e6,0.7,1.5,en,2,2
eb4f09e0e,0.3,3.5,en,9,20
89f229ee8,0.5,2.3,en,4,5
133af5fc3,0.2,1.0,en,3,4
34090e9d6,0.1,1.5,en,7,14
0c5d5968b,0.1,14.7,zh,33,38
7a31d17c7,0.5,2.9,en,5,25
a88845c74,0.4,3.5,en,6,17
e40290fa0,0.1,0.3,en,2,3
faf4fd269,0.0,1.3,en,3,5
c484dec95,0.2,3.1,en,5,6
4a93b3e4e,0.2,3.5,en,6,30
fd3804c20,0.0,0.3,en,2,4
35593da00,0.0,0.0,en,1,1
2b8008b16,0.3,0.3,en,1,2
f527634f7,0.7,1.4,en,2,9
3e373923e,0.2,1.5,en,6,8
1258aaebb,0.3,0.3,en,1,2
155e1f0ca,0.1,0.2,en,2,5
adc03f8b6,0.2,3.4,en,8,17
a554dbeca,0.8,2.6,en,3,2
a4530b1d0,0.4,1.5,en,3,1
84fbd99d9,0.0,5.1,en,13,37
c87651546,0.2,1.1,en,4,11
e6d358f70,0.1,0.7,en,2,5
bea72e6c5,0.2,3.5,en,7,16
8c96f8ed3,0.5,2.8,en,5,7
50361acf5,0.2,2.9,en,6,5
7dac377c6,0.6,2.9,en,4,7
1a849a445,0.3,3.0,en,9,12
f1e99433d,0.0,1.9,en,4,6
bbb0a9ac2,0.1,8.5,en,14,27
66a287bdf,0.2,3.7,en,7,13
91c2edae8,-0.1,1.1,en,4,17
96b39751e,-0.1,0.6,en,4,7
d404012af,0.6,0.6,en,1,3
39816161d,0.0,0.0,en,1,1
1dc90fbb8,0.2,2.6,en,6,13
ccb7df174,0.2,7.1,en,20,63
f40b68c08,0.3,0.6,en,2,4
8f31c806f,0.1,1.1,en,6,11
cc195b43d,0.7,0.7,en,1,2
04a5f717a,0.2,0.7,en,3,5
e81c6347b,0.4,2.8,en,5,13
2d06250ab,0.0,3.4,en,9,49
dad58d0a7,0.4,1.9,en,4,5
52ffdc6c2,0.5,1.1,en,2,2
1eb6e3ae1,0.1,0.7,en,6,18
e4f117930,0.2,3.2,en,6,10
083f50328,0.5,3.2,en,6,5
6a00de73d,0.3,2.5,en,6,17
9725fc542,-0.3,1.7,en,4,10
b7fa5b815,0.1,1.5,en,6,7
a2b34e983,0.2,2.4,en,8,17
c71d630d8,0.2,2.9,en,6,19
01928bd13,0.5,5.7,en,7,28
ab94dbe57,0.3,1.2,en,3,4
1238ed024,0.4,1.3,en,3,9
2f7da7f8f,0.9,1.8,en,2,2
5a358b56f,0.2,0.4,en,2,6
c874c7c7c,0.1,0.5,en,4,16
acc81bdf5,0.4,0.8,en,2,38
94fa9ff25,0.0,2.2,en,7,17
993113176,0.6,1.9,en,3,6
e7e1904f4,0.8,0.8,en,1,1
7f5233804,0.0,3.6,en,15,32
5bf02a5f8,0.2,0.2,en,1,1
6b6d2c65f,0.4,2.0,en,4,6
f45b98b4f,0.0,9.4,en,27,32
150bf58e2,0.0,3.3,en,11,17
9430042a3,0.3,4.8,en,11,17
727b7e63a,-0.1,5.3,en,10,30
a4de6ea51,0.0,1.4,en,3,7
d3411347b,0.1,1.9,en,9,8
7413a61ae,0.3,5.3,en,11,20
316f30229,0.0,1.4,en,3,3
a3eb4fe4d,0.3,3.2,en,7,13
ee2e82f01,0.2,3.0,en,8,19
2c15f3086,0.5,1.7,en,3,15
31da37bc0,0.4,4.8,en,10,16
79318b69e,0.0,0.5,en,4,4
548df7912,0.3,2.5,en,6,8
c68f66799,0.0,3.5,en,5,14
9414e54b1,0.2,0.8,en,3,4
e28bad751,0.5,2.9,en,5,9
b4d341b10,0.0,0.0,en,1,1
a6e33dddf,0.1,0.1,en,1,0
ac3a5c473,0.0,1.1,en,2,8
1bc97732e,0.0,3.5,en,8,24
53895ad35,-0.1,0.7,en,4,15
ca121ab91,0.4,2.4,zh,6,15
a07440416,0.2,3.1,en,10,17
6cb63297c,0.3,1.6,en,4,7
eddac3328,0.3,1.5,en,4,7
4dbcd1d36,0.2,2.5,en,7,15
a009a2f0f,0.0,0.0,en,1,3
f75724b44,0.2,3.3,en,6,18
0819ac2f6,0.3,1.8,en,5,5
9c33e8db3,0.1,4.4,en,13,19
b98316a91,0.3,6.1,en,15,23
cd1947175,0.5,1.7,en,3,14
447233a49,0.3,1.0,en,3,5
d6209194b,0.3,2.4,en,6,11
a61776aba,0.0,2.4,en,7,17
96eb3ec09,0.3,1.8,en,4,5
1542ab941,0.5,1.0,en,2,6
400eaa6d5,0.2,2.8,en,11,26
bcf657071,0.1,2.3,en,5,9
cbd289193,0.3,4.0,en,8,10
919820452,0.3,1.5,en,5,9
3be154287,0.1,2.0,en,5,17
d3faf6a0e,-0.3,0.3,en,1,1
2259cf6f8,0.1,0.9,en,5,3
bb32a589b,0.7,0.7,en,1,4
7c559dedd,0.2,1.1,en,5,8
4b02a097c,0.2,0.2,en,1,5
3679001f5,0.4,3.4,en,7,8
f4316f2bc,0.4,5.8,en,9,12
9baf0d577,0.1,2.7,en,6,22
ca9841ab1,0.0,0.0,en,1,7
617ee6976,0.5,2.0,en,3,12
e98e609ac,0.3,0.3,en,1,11
383e5b82e,0.1,0.9,en,2,7
615afad71,0.2,1.3,en,5,13
57e37b00b,0.6,1.3,en,2,3
fcc2ea490,0.1,1.4,en,6,11
0f3fd67e2,0.3,3.1,en,7,10
5f44a43f4,0.0,0.0,en,1,1
04f7eafde,-0.1,1.1,en,5,10
a22ddc666,0.4,1.7,en,4,7
77bff1468,0.4,1.2,en,3,6
104910cb4,0.0,0.0,en,1,2
785a95244,0.4,4.0,en,8,21
5bbf44cea,0.1,2.1,en,5,11
c44215cc8,0.1,3.7,en,9,11
357707ba7,0.0,0.0,en,1,4
c3eefdcd8,0.3,2.1,en,5,7
886d23c56,0.4,11.3,en,21,64
ea11b6f12,0.1,1.7,en,6,12
98231df17,0.3,0.3,en,1,1
d48e16ef4,0.6,1.3,en,2,3
ef9b5808b,0.1,6.1,en,15,40
e1671ccb9,0.4,0.9,en,2,1
4c5dd1f7c,0.4,3.1,en,7,28
605eca728,0.2,2.9,en,6,16
19fd91f5b,0.4,2.7,en,5,13
c3a52fbbe,0.5,3.5,en,6,12
10e1cbfdd,0.8,0.8,en,1,1
11c222a3c,0.4,2.7,en,4,1
069762ec2,0.8,0.8,en,1,4
7b60f948e,0.1,1.5,en,6,7
8e0d65b3e,0.1,0.2,en,2,4
97b9ee40b,0.1,1.2,en,4,6
e2cf62da9,0.1,2.0,en,3,16
67e6db7dc,0.5,1.5,en,3,4
2c137b9a4,0.0,2.8,en,9,18
b48d47214,0.1,1.1,en,3,5
be467e42b,0.9,0.9,en,1,2
7395053bc,0.6,1.2,en,2,19
368b2adc1,0.3,4.5,en,12,21
0cba1503b,0.0,2.3,en,9,21
5b8610245,0.3,7.6,en,14,28
8b84922ac,0.6,1.2,en,2,1
b2676e6b1,0.5,3.8,en,6,13
26161bad4,0.4,4.7,en,9,17
3c9dc7370,0.3,2.3,en,3,2
fc52c0c82,0.2,1.1,en,4,9
a6fea1d1a,0.1,0.1,en,1,2
8e5356302,0.1,7.7,en,24,40
1b752d78e,0.6,2.5,en,4,5
d1878035a,0.3,0.6,en,2,3
9e27976e9,0.0,0.4,en,4,5
f02ef09d7,0.5,1.7,en,3,9
084874570,0.4,0.4,en,1,7
defc7be05,0.6,1.2,en,2,4
1fd464902,0.8,0.8,en,1,1
27058d03f,0.0,0.0,en,1,1
746f52206,0.3,7.4,en,19,31
be38039cc,0.8,3.2,en,4,12
debf8e7e9,0.7,3.1,en,4,7
d7185ffc1,0.4,2.1,en,5,9
e16882f44,0.3,2.7,en,8,20
997653f86,0.3,4.3,en,8,29
bd4404a60,0.3,7.1,en,16,24
33dda6165,0.4,1.6,en,4,13
590a78f0d,0.1,5.3,en,8,27
de19fca23,0.4,2.4,en,5,11
d080818c3,0.2,1.1,en,3,16
2885ade43,0.2,0.9,en,3,5
420f5cd9c,0.0,0.5,en,4,4
f4df06287,0.3,3.7,en,7,23
483f1aae8,0.4,1.3,en,3,4
39366118c,0.0,2.8,en,14,27
14bf62107,0.4,1.4,en,3,2
b02f2fafa,0.3,2.5,en,7,18
ae00eded4,0.4,8.3,en,15,39
0d873789a,0.3,4.8,en,14,27
8ca49ce85,0.3,0.6,en,2,2
066521b34,0.1,1.4,en,6,12
4e8ae40c0,0.0,0.0,en,1,1
b49c33f08,0.7,1.5,en,2,5
742cced96,0.3,3.2,en,6,20
a8518bd6b,0.2,1.7,en,5,7
c59c51828,0.5,0.5,en,1,5
faf6a8cd0,0.2,1.2,en,3,12
c260c7b3b,0.2,0.7,en,3,3
0cda0894a,0.1,1.7,en,4,14
ed9936705,-0.1,0.1,en,1,4
67967b0b0,0.1,2.9,en,8,11
d870d5767,0.2,3.4,en,9,30
9e6d5d0df,0.9,0.9,en,1,6
8c1fd43ef,0.0,1.3,en,6,10
662011890,-0.9,0.9,en,1,2
71f245b82,0.2,3.1,en,8,28
c18106b39,0.4,2.9,en,6,15
241b90aaa,0.4,1.0,en,2,4
fabc9bfec,0.3,1.7,en,6,5
b2048c71d,0.0,2.0,en,5,10
22992ecd0,0.5,2.9,en,5,9
3b4b4cb9c,0.5,1.1,en,2,4
cdcaefa4b,0.5,1.0,en,2,5
8167f58bb,0.7,2.8,en,4,5
4082acebb,0.9,0.9,en,1,0
951d3ae42,0.5,1.1,en,2,3
f304e7fb3,0.2,0.9,en,3,4
bd30ea4fa,0.0,2.2,en,4,7
b02d9e413,0.4,0.9,en,1,4
c8c3eb092,0.0,0.9,en,3,6
52c49d6b6,0.2,0.5,en,2,5
8fb06a963,0.2,2.7,en,4,6
48a2630a1,0.0,1.3,en,6,10
39944ac3f,0.7,3.6,en,5,20
bcd6d7e62,0.3,1.9,en,5,5
8b9d9a18b,0.4,1.7,en,3,6
8685a0b1c,0.0,0.0,en,1,10
1f7363767,0.0,0.8,en,3,8
2b82af067,0.0,0.0,en,1,2
95e92b082,0.4,1.2,en,3,3
27bbc8c4f,0.1,0.1,en,1,2
f861fe441,0.2,1.8,en,4,7
29193bf76,0.5,1.8,en,3,9
de4de2e7c,0.4,0.9,en,2,6
d7a772967,0.2,0.5,en,2,7
bb5f471dd,0.5,2.3,en,4,8
d3a92c453,0.0,3.0,en,6,13
034259113,0.0,0.0,en,1,2
207c30391,0.4,0.9,zh-Hant,2,5
e4dd90768,0.5,2.9,en,5,12
f18d332de,0.8,1.7,en,2,5
3b2f6d5b2,0.0,1.7,en,6,19
ae089cd20,-0.2,1.7,en,5,9
20d4ea30e,0.5,1.6,en,3,6
b6661be84,-0.1,1.0,en,3,8
139f58538,0.3,1.4,en,4,2
2962fc103,0.3,2.4,en,6,28
eb8adeef1,0.3,1.0,en,2,5
dd201c041,0.5,3.2,en,5,11
d99ea593a,0.4,5.8,zh-Hant,10,20
0b8614414,0.1,2.9,en,7,17
b2f2134bd,0.4,2.1,en,4,10
94dc821ee,0.3,5.1,en,9,14
c3768e2be,0.5,3.5,en,6,15
3ce0f0aa5,0.5,2.9,en,5,7
3759a1d40,0.4,1.4,en,3,4
3ba7056bb,0.5,1.1,en,2,3
5fc55b842,0.2,0.5,en,2,2
ecc64a258,0.3,0.3,en,1,1
079565e72,0.0,2.7,zh-Hant,8,12
7374edef0,0.0,7.5,en,31,54
be55e5ef8,0.7,3.8,en,5,8
48615e613,0.0,3.7,en,14,25
02468e968,0.1,1.4,en,3,8
7b22d0224,0.0,1.2,en,6,7
acfbc9b71,0.4,1.0,en,2,5
c278935de,0.6,0.6,en,1,7
1fd342e17,0.6,1.8,en,3,15
4a56df934,0.3,2.5,en,5,16
87e6807c7,0.3,2.9,en,8,26
762a1ef1a,0.0,0.5,en,6,9
167a6dcf3,0.3,0.3,en,1,1
35fc0fd89,0.2,4.0,en,7,12
807ba246d,0.5,1.0,en,2,10
a79983c71,0.5,4.2,en,6,12
6c64dd197,0.0,0.0,en,1,2
259b10a3e,0.4,1.2,en,3,4
d6fd7962e,0.1,1.2,en,4,7
44c8447f9,-0.2,1.8,en,6,13
9c17624f8,0.4,0.8,en,2,4
a5f08e991,0.5,1.8,en,3,7
55b797c90,0.0,2.0,en,7,13
e76b8eeb2,0.1,1.4,en,5,4
0c228bdd5,0.0,0.8,en,7,17
0e1a2937a,0.9,1.9,en,2,5
e468bfbca,0.2,1.1,en,3,11
bbfc5274f,-0.1,2.3,en,5,17
e73b8f98b,0.5,2.1,en,4,5
e5ffc0a9d,0.1,2.7,en,5,8
cec359a78,0.0,2.1,en,5,3
8ac1e8eb6,0.0,1.5,en,2,3
248c027cb,0.4,1.7,en,4,13
05f84991b,0.1,3.5,en,10,22
458adc77a,0.5,3.0,en,5,9
2a6bb49f5,0.9,0.9,en,1,3
6bacb98ab,0.3,0.7,en,2,4
82563b26e,0.2,0.2,en,1,5
3f2a40f0a,0.4,0.8,en,2,4
2f4b73413,0.5,2.5,en,5,4
405b63ca5,0.6,1.3,en,2,3
ea433c341,0.3,1.2,en,3,4
4fdebca57,0.5,1.1,en,2,3
04d25d8a7,0.8,1.6,en,2,13
8a811328d,0.4,1.5,en,3,6
69ae5dba1,0.5,1.6,en,3,3
8d7eff0cc,0.4,1.2,en,3,3
3dd6ea6bb,0.2,1.1,en,3,9
fbae7b0d5,0.2,1.4,en,5,10
74f4cfdf6,0.4,2.7,en,6,11
453125325,0.9,0.9,en,1,0
